timestamp, process name, event
1622147925.3393402, controller, START
1622147925.632414, ferret, START
1622147926.0889297, memchached, 4
1622147926.3842747, dedup, START
1622147927.4075258, dedup, PAUSE
1622147927.4583313, ferret, PAUSE
1622147927.7439752, canneal, START
1622147928.5090792, dedup, UNPAUSE
1622147928.8051658, dedup, PAUSE
1622147928.8380527, canneal, PAUSE
1622147929.1306074, canneal, UNPAUSE
1622147929.422911, dedup, UNPAUSE
1622147929.7145195, dedup, PAUSE
1622147929.8571467, canneal, PAUSE
1622147930.1519854, dedup, UNPAUSE
1622147930.4491186, splash2x-fft, START
1622147931.4858034, canneal, UNPAUSE
1622147931.792462, dedup, PAUSE
1622147932.5324469, splash2x-fft, PAUSE
1622147932.5697718, canneal, PAUSE
1622147932.8492777, dedup, UNPAUSE
1622147933.1331027, splash2x-fft, UNPAUSE
1622147945.8881757, canneal, UNPAUSE
1622147946.1923757, freqmine, START
1622147951.0094435, freqmine, PAUSE
1622147951.2366014, dedup, PAUSE
1622147951.54832, splash2x-fft, PAUSE
1622147952.0401542, canneal, PAUSE
1622147952.9047005, canneal, UNPAUSE
1622147953.9397523, freqmine, UNPAUSE
1622147955.9610279, canneal, PAUSE
1622147956.430223, freqmine, PAUSE
1622147957.6216419, canneal, UNPAUSE
1622147958.3065538, dedup, UNPAUSE
1622147958.6098063, dedup, PAUSE
1622147958.6408224, canneal, PAUSE
1622147958.9302819, canneal, UNPAUSE
1622147959.225548, freqmine, UNPAUSE
1622147960.0346682, canneal, PAUSE
1622147960.077049, freqmine, PAUSE
1622147960.3629758, canneal, UNPAUSE
1622147960.6528125, dedup, UNPAUSE
1622147960.959743, splash2x-fft, UNPAUSE
1622147961.2506244, dedup, PAUSE
1622147961.3027024, splash2x-fft, PAUSE
1622147961.3413556, canneal, PAUSE
1622147961.6177375, canneal, UNPAUSE
1622147961.898032, freqmine, UNPAUSE
1622147962.186151, dedup, UNPAUSE
1622147962.7359524, dedup, PAUSE
1622147962.7673934, canneal, PAUSE
1622147962.8146183, freqmine, PAUSE
1622147963.089128, ferret, UNPAUSE
1622147963.3766208, canneal, UNPAUSE
1622147963.928053, canneal, PAUSE
1622147963.973374, ferret, PAUSE
1622147964.2571256, ferret, UNPAUSE
1622147986.0121214, dedup, UNPAUSE
1622147990.97344, dedup, PAUSE
1622147991.0686438, ferret, PAUSE
1622147991.4210172, canneal, UNPAUSE
1622147991.7077084, freqmine, UNPAUSE
1622147993.2910287, canneal, PAUSE
1622147993.3988345, freqmine, PAUSE
1622147993.686253, canneal, UNPAUSE
1622147993.9756753, freqmine, UNPAUSE
1622147994.2675958, canneal, PAUSE
1622147994.336239, freqmine, PAUSE
1622147994.6811569, canneal, UNPAUSE
1622147995.0874016, freqmine, UNPAUSE
1622147995.39223, canneal, PAUSE
1622147995.4408765, freqmine, PAUSE
1622147995.7511046, canneal, UNPAUSE
1622147996.0334566, freqmine, UNPAUSE
1622147996.5909274, canneal, PAUSE
1622147996.6412117, freqmine, PAUSE
1622147996.9288313, canneal, UNPAUSE
1622147997.2195907, freqmine, UNPAUSE
1622147997.5159543, canneal, PAUSE
1622147997.554094, freqmine, PAUSE
1622147997.8334432, canneal, UNPAUSE
1622147998.1207328, freqmine, UNPAUSE
1622147998.4228387, canneal, PAUSE
1622147998.4641235, freqmine, PAUSE
1622147998.7460463, ferret, UNPAUSE
1622148001.6005979, ferret, PAUSE
1622148001.8849466, canneal, UNPAUSE
1622148002.1792994, dedup, UNPAUSE
1622148002.7255785, dedup, PAUSE
1622148002.7584357, canneal, PAUSE
1622148003.0451767, canneal, UNPAUSE
1622148003.3502016, freqmine, UNPAUSE
1622148003.6534545, canneal, PAUSE
1622148003.7145598, freqmine, PAUSE
1622148004.009108, canneal, UNPAUSE
1622148004.3239772, freqmine, UNPAUSE
1622148004.8781612, canneal, PAUSE
1622148004.9499924, freqmine, PAUSE
1622148005.2335575, canneal, UNPAUSE
1622148005.5317576, freqmine, UNPAUSE
1622148005.8466835, canneal, PAUSE
1622148005.9317186, freqmine, PAUSE
1622148006.232181, canneal, UNPAUSE
1622148006.5183058, freqmine, UNPAUSE
1622148006.8193917, canneal, PAUSE
1622148006.892705, freqmine, PAUSE
1622148007.2105923, canneal, UNPAUSE
1622148007.4999912, freqmine, UNPAUSE
1622148007.8174486, canneal, PAUSE
1622148007.8563228, freqmine, PAUSE
1622148008.1860683, canneal, UNPAUSE
1622148008.484244, freqmine, UNPAUSE
1622148008.7829356, canneal, PAUSE
1622148008.8535252, freqmine, PAUSE
1622148009.1457021, canneal, UNPAUSE
1622148009.4304018, freqmine, UNPAUSE
1622148010.0024185, canneal, PAUSE
1622148010.0632048, freqmine, PAUSE
1622148010.369524, canneal, UNPAUSE
1622148010.6520436, freqmine, UNPAUSE
1622148010.93863, dedup, UNPAUSE
1622148015.9522727, dedup, PAUSE
1622148016.024483, canneal, PAUSE
1622148016.0706167, freqmine, PAUSE
1622148016.3586888, canneal, UNPAUSE
1622148016.647038, freqmine, UNPAUSE
1622148016.9413106, canneal, PAUSE
1622148016.983714, freqmine, PAUSE
1622148017.2863426, canneal, UNPAUSE
1622148017.5723376, freqmine, UNPAUSE
1622148018.1386075, canneal, PAUSE
1622148018.1824365, freqmine, PAUSE
1622148018.465985, canneal, UNPAUSE
1622148018.7525597, freqmine, UNPAUSE
1622148019.0507345, canneal, PAUSE
1622148019.104205, freqmine, PAUSE
1622148019.3897889, canneal, UNPAUSE
1622148019.6772041, freqmine, UNPAUSE
1622148019.977239, canneal, PAUSE
1622148020.1597939, freqmine, PAUSE
1622148020.4425325, canneal, UNPAUSE
1622148020.7196789, freqmine, UNPAUSE
1622148021.0143049, dedup, UNPAUSE
1622148025.7614186, dedup, PAUSE
1622148025.818153, canneal, PAUSE
1622148025.8736234, freqmine, PAUSE
1622148026.1716166, canneal, UNPAUSE
1622148026.4599788, freqmine, UNPAUSE
1622148026.750661, canneal, PAUSE
1622148026.7967336, freqmine, PAUSE
1622148027.1884778, dedup, UNPAUSE
1622148027.4797156, splash2x-fft, UNPAUSE
1622148030.8993552, canneal, UNPAUSE
1622148031.2186294, dedup, PAUSE
1622148031.2588487, splash2x-fft, PAUSE
1622148031.292719, canneal, PAUSE
1622148031.57051, canneal, UNPAUSE
1622148031.8568149, freqmine, UNPAUSE
1622148032.1637914, canneal, PAUSE
1622148032.2001286, freqmine, PAUSE
1622148032.4865918, canneal, UNPAUSE
1622148032.766368, freqmine, UNPAUSE
1622148033.0675318, canneal, PAUSE
1622148033.1095834, freqmine, PAUSE
1622148033.394757, ferret, UNPAUSE
1622148052.3085394, dedup, UNPAUSE
1622148060.8591974, dedup, PAUSE
1622148060.9223201, ferret, PAUSE
1622148061.2475674, canneal, UNPAUSE
1622148061.5374978, dedup, UNPAUSE
1622148061.8322427, dedup, PAUSE
1622148061.928567, canneal, PAUSE
1622148062.2203283, canneal, UNPAUSE
1622148062.521597, dedup, UNPAUSE
1622148062.8279433, dedup, PAUSE
1622148062.8739157, canneal, PAUSE
1622148063.176639, canneal, UNPAUSE
1622148063.4787328, dedup, UNPAUSE
1622148063.7835267, dedup, PAUSE
1622148063.8426104, canneal, PAUSE
1622148064.1260238, canneal, UNPAUSE
1622148064.4219701, dedup, UNPAUSE
1622148064.7259998, dedup, PAUSE
1622148064.7752788, canneal, PAUSE
1622148065.0577698, canneal, UNPAUSE
1622148065.347066, dedup, UNPAUSE
1622148065.6619463, dedup, PAUSE
1622148065.7181408, canneal, PAUSE
1622148066.0012846, canneal, UNPAUSE
1622148066.2890627, dedup, UNPAUSE
1622148066.5988936, dedup, PAUSE
1622148066.647211, canneal, PAUSE
1622148066.9344037, canneal, UNPAUSE
1622148067.2415924, dedup, UNPAUSE
1622148067.5387728, dedup, PAUSE
1622148067.5772483, canneal, PAUSE
1622148067.8679652, canneal, UNPAUSE
1622148068.1502693, dedup, UNPAUSE
1622148069.234137, dedup, PAUSE
1622148069.286991, canneal, PAUSE
1622148069.5749414, canneal, UNPAUSE
1622148069.8670554, dedup, UNPAUSE
1622148070.1727633, dedup, PAUSE
1622148070.2821195, canneal, PAUSE
1622148070.5671754, canneal, UNPAUSE
1622148070.8645287, freqmine, UNPAUSE
1622148071.1746283, canneal, PAUSE
1622148071.246374, freqmine, PAUSE
1622148071.5820007, canneal, UNPAUSE
1622148071.8713398, freqmine, UNPAUSE
1622148072.17822, canneal, PAUSE
1622148072.2335622, freqmine, PAUSE
1622148072.5366724, canneal, UNPAUSE
1622148072.825501, freqmine, UNPAUSE
1622148073.4000928, canneal, PAUSE
1622148073.4611902, freqmine, PAUSE
1622148073.8600357, canneal, UNPAUSE
1622148074.1471279, freqmine, UNPAUSE
1622148074.701117, canneal, PAUSE
1622148074.7497609, freqmine, PAUSE
