ubuntu@client-measure-4brn:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.231 -a 10.156.15.230 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (14062, 32060, 16585, 54644, 57097, 37686, 54352, 74844, 99040, 43301, 76765, 87500, 6840, 60963, 37698, 59071, 58308, 74780, 67907, 77725, 75927, 69132, 53106, 35191, 14095, 11716, 28411, 68609, 96132, 97587, 47541, 84043, 44794, 97226, 60559, 90573, 65375, 82824, 79053, 65160, 80086, 41102, 78111, 90919, 81866, 32433, 19286, 41229, 29427, 50920, 64490, 41293, 54000, 58496, 93283, 91002, 45229, 95963, 14789, 79130, 34067, 26565, 20877, 77258, 99767, 8830, 58449, 58468, 95958, 32473, 33238, 68093, 67553, 27313, 44308, 88120, 59843, 24822, 79411, 96192, 71509, 8976, 56768, 27465, 27940, 29743, 38082, 58883, 38366, 84257, 19468, 62758, 88718, 52134, 46784, 90925, 88744, 99159, 48553, 99849, 64120, 93158, 82964, 48902, 75986, 98843, 55771, 90009, 79870, 17518, 59785, 89542, 24762, 10279, 93338, 70029, 21928, 71282, 91371, 77451, 31910, 66855, 62236, 62200, 18139, 50002, 33967, 56007, 69016, 94181, 93479, 61836, 74786, 69211, 48757, 8528, 28816, 28591, 47212, 66158, 41185, 49840, 65448, 84122, 44805, 90139, 86111, 18687, 47533, 57355, 7251, 34878, 70901, 51104, 28024, 20957, 7646, 26697, 43775, 75824, 47769, 33413, 52072, 41418, 72342, 40636, 35219, 99437, 76985, 71981, 51196, 54676, 22050, 34334, 59267, 37271, 19083, 44289, 56771, 76028)
Average QPS expected = 56385
Timestamp start: 1621972230378
Timestamp end: 1621974030909

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      484.8  1009.0    63.8   101.5   119.3   289.7   386.4   449.1   504.0   595.6   841.8  1423.6  4415.6  9718.2 32093.7  47591.2    47541
read      744.4  1671.7    63.8   214.8   279.1   439.4   508.6   574.6   647.9   752.0   889.6  1596.4  8519.2 28662.4 36666.9  83946.9    84043
read      508.4  1062.7    63.8   101.9   118.8   289.7   393.2   465.2   535.0   683.6  1027.1  1526.5  4433.5 11128.3 32346.9  44777.2    44794
read      486.1   731.7    59.1   135.9   182.0   405.9   489.9   542.3   584.9   640.2   730.3   906.5  1789.8  9170.6 31054.8  97440.4    97226
read      521.3   982.8    63.8   105.6   125.9   307.8   406.9   480.6   548.6   679.6  1102.9  1647.5  4461.5  9700.4 32277.0  60595.4    60559
read      675.1  1502.9    63.8   192.3   251.9   412.9   490.2   550.4   616.5   709.1   830.4  1464.1  8169.0 20116.6 36291.7  90573.8    90573
read      588.1  1139.5    59.1   108.5   134.4   343.5   450.2   520.2   594.8   784.4  1342.3  1807.4  4585.9 12553.8 32339.5  65412.3    65375
read      703.6  1584.0    63.8   162.3   222.9   425.7   505.3   560.9   616.4   707.8   876.3  1640.8  8305.3 27039.0 36811.9  82614.2    82824
read      637.0  1355.7    63.8   134.8   178.1   378.0   464.5   528.4   591.3   690.9   889.0  1731.3  5662.5 14398.2 36399.1  79153.6    79053
read      497.6   740.1    63.8   104.4   126.6   309.1   400.0   468.5   537.2   691.7  1261.1  1725.3  2580.7  7883.3 28549.5  65210.7    65160
read      624.2  1183.1    59.1   133.4   177.3   370.8   459.5   541.4   628.0   763.3  1397.3  1762.1  4719.7 12534.7 32523.4  80097.8    80086
read      426.4   576.5    63.8    97.6   113.9   283.9   375.0   451.8   526.8   711.6  1016.2  1284.0  1803.2  5957.6 17311.8  40999.0    41102
