timestamp, process name, event
1622065585.2708628, controller, START
1622065585.488981, ferret, START
1622065585.7785282, memchached, 4
1622065585.7913754, canneal, START
1622065598.981779, canneal, PAUSE
1622065599.0280228, ferret, PAUSE
1622065599.325825, ferret, UNPAUSE
1622065610.0922391, dedup, START
1622065612.388896, splash2x-fft, START
1622065619.0316353, splash2x-fft, PAUSE
1622065619.081028, dedup, PAUSE
1622065619.1314003, ferret, PAUSE
1622065619.4196358, ferret, UNPAUSE
1622065639.90239, dedup, UNPAUSE
1622065659.0742192, dedup, PAUSE
1622065659.1466253, ferret, PAUSE
1622065659.4395463, canneal, UNPAUSE
1622065659.7316413, freqmine, START
1622065660.7586665, dedup, UNPAUSE
1622065661.0571697, dedup, PAUSE
1622065661.0991135, canneal, PAUSE
1622065661.1372645, freqmine, PAUSE
1622065661.4189723, ferret, UNPAUSE
1622065677.285422, dedup, UNPAUSE
1622065677.5838327, dedup, PAUSE
1622065677.6211543, ferret, PAUSE
1622065677.900243, ferret, UNPAUSE
1622065677.955675, dedup, UNPAUSE
1622065678.2512178, dedup, PAUSE
1622065678.2895982, ferret, PAUSE
1622065678.5705352, ferret, UNPAUSE
1622065687.0311716, dedup, UNPAUSE
1622065698.9444864, dedup, PAUSE
1622065699.035653, ferret, PAUSE
1622065699.319723, ferret, UNPAUSE
1622065739.9979823, ferret, PAUSE
1622065740.29003, canneal, UNPAUSE
1622065740.5818932, freqmine, UNPAUSE
1622065740.8718488, dedup, UNPAUSE
1622065741.19041, dedup, PAUSE
1622065741.240232, canneal, PAUSE
1622065741.2773564, freqmine, PAUSE
1622065741.565415, canneal, UNPAUSE
1622065741.8579879, freqmine, UNPAUSE
1622065742.1636665, dedup, UNPAUSE
1622065742.467652, dedup, PAUSE
1622065742.5303273, canneal, PAUSE
1622065742.58224, freqmine, PAUSE
1622065742.8748686, canneal, UNPAUSE
1622065743.1720233, freqmine, UNPAUSE
1622065743.50401, canneal, PAUSE
1622065743.565956, freqmine, PAUSE
1622065743.8499765, canneal, UNPAUSE
1622065744.1527345, freqmine, UNPAUSE
1622065744.7113671, dedup, UNPAUSE
1622065745.0292346, dedup, PAUSE
1622065745.1139638, canneal, PAUSE
1622065745.1488428, freqmine, PAUSE
1622065745.4422257, canneal, UNPAUSE
1622065745.743374, freqmine, UNPAUSE
1622065746.5684218, canneal, PAUSE
1622065746.6052797, freqmine, PAUSE
1622065746.8888113, canneal, UNPAUSE
1622065747.1924715, freqmine, UNPAUSE
1622065747.4964972, canneal, PAUSE
1622065747.544409, freqmine, PAUSE
1622065747.8422406, canneal, UNPAUSE
1622065748.139715, freqmine, UNPAUSE
1622065748.7203178, canneal, PAUSE
1622065748.7557273, freqmine, PAUSE
1622065749.034355, ferret, UNPAUSE
1622065771.279171, dedup, UNPAUSE
1622065778.8292131, dedup, PAUSE
1622065778.8751316, ferret, PAUSE
1622065779.1776724, canneal, UNPAUSE
1622065779.4708836, freqmine, UNPAUSE
1622065780.030043, dedup, UNPAUSE
1622065780.346872, dedup, PAUSE
1622065780.3964193, canneal, PAUSE
1622065780.4524095, freqmine, PAUSE
1622065780.7450018, canneal, UNPAUSE
1622065781.0435271, freqmine, UNPAUSE
1622065781.3359325, dedup, UNPAUSE
1622065781.647501, dedup, PAUSE
1622065781.7032783, canneal, PAUSE
1622065781.7860165, freqmine, PAUSE
1622065782.0676997, canneal, UNPAUSE
1622065782.371732, freqmine, UNPAUSE
1622065782.6751294, dedup, UNPAUSE
1622065782.9685209, dedup, PAUSE
1622065783.0646157, canneal, PAUSE
1622065783.1115735, freqmine, PAUSE
1622065783.4066243, canneal, UNPAUSE
1622065783.7019935, freqmine, UNPAUSE
1622065784.0086167, dedup, UNPAUSE
1622065784.3293476, dedup, PAUSE
1622065784.4009757, canneal, PAUSE
1622065784.438645, freqmine, PAUSE
1622065784.7456734, canneal, UNPAUSE
1622065785.0395596, freqmine, UNPAUSE
1622065785.5987873, dedup, UNPAUSE
