timestamp, process name, event
1622158363.1108222, controller, START
1622158363.3999317, ferret, START
1622158363.7112927, memchached, 4
1622158363.7351983, canneal, START
1622158372.3186164, canneal, PAUSE
1622158372.38233, ferret, PAUSE
1622158372.6764677, ferret, UNPAUSE
1622158393.920045, dedup, START
1622158396.0862098, dedup, PAUSE
1622158396.136911, ferret, PAUSE
1622158396.4240718, ferret, UNPAUSE
1622158397.4920225, dedup, UNPAUSE
1622158398.345792, dedup, PAUSE
1622158398.4015815, ferret, PAUSE
1622158398.7075174, ferret, UNPAUSE
1622158399.0004349, dedup, UNPAUSE
1622158402.172258, dedup, PAUSE
1622158402.2265637, ferret, PAUSE
1622158402.528256, ferret, UNPAUSE
1622158402.8215635, dedup, UNPAUSE
1622158403.1428185, dedup, PAUSE
1622158403.1763709, ferret, PAUSE
1622158403.4748087, ferret, UNPAUSE
1622158413.4726331, dedup, UNPAUSE
1622158422.0640826, dedup, PAUSE
1622158422.1120114, ferret, PAUSE
1622158422.4023454, canneal, UNPAUSE
1622158422.6944597, freqmine, START
1622158423.591747, canneal, PAUSE
1622158423.6291285, freqmine, PAUSE
1622158423.913214, canneal, UNPAUSE
1622158424.2064884, freqmine, UNPAUSE
1622158425.2779553, canneal, PAUSE
1622158425.3338852, freqmine, PAUSE
1622158425.6177828, canneal, UNPAUSE
1622158425.9086044, freqmine, UNPAUSE
1622158426.2180011, canneal, PAUSE
1622158427.2937663, freqmine, PAUSE
1622158428.434356, canneal, UNPAUSE
1622158429.3213518, freqmine, UNPAUSE
1622158431.5232477, canneal, PAUSE
1622158432.0611043, freqmine, PAUSE
1622158432.3397734, ferret, UNPAUSE
1622158458.3935435, dedup, UNPAUSE
1622158472.2119102, dedup, PAUSE
1622158472.2692873, ferret, PAUSE
1622158472.5646992, ferret, UNPAUSE
1622158477.976824, ferret, PAUSE
1622158478.2673054, ferret, UNPAUSE
1622158483.6822705, ferret, PAUSE
1622158483.964175, canneal, UNPAUSE
1622158484.2567184, freqmine, UNPAUSE
1622158484.5562868, dedup, UNPAUSE
1622158484.8602498, dedup, PAUSE
1622158484.9192858, canneal, PAUSE
1622158485.059009, freqmine, PAUSE
1622158485.3515027, canneal, UNPAUSE
1622158485.6443431, freqmine, UNPAUSE
1622158486.4528165, dedup, UNPAUSE
