timestamp, process name, event
1622116194.1557877, controller, START
1622116222.2802198, ferret, START
1622116222.8136544, memchached, 4
1622116222.829206, canneal, START
1622116237.1350904, canneal, PAUSE
1622116237.1791167, ferret, PAUSE
1622116237.463854, ferret, UNPAUSE
1622116259.5450482, dedup, START
1622116287.1511614, dedup, PAUSE
1622116287.330072, ferret, PAUSE
1622116287.641663, dedup, UNPAUSE
1622116287.9474638, splash2x-fft, START
1622116297.0849624, canneal, UNPAUSE
1622116298.0900524, dedup, PAUSE
1622116299.757681, splash2x-fft, PAUSE
1622116300.6952999, canneal, PAUSE
1622116301.7637901, canneal, UNPAUSE
1622116302.202343, freqmine, START
1622116303.8194427, canneal, PAUSE
1622116303.9254975, freqmine, PAUSE
1622116304.2579014, dedup, UNPAUSE
1622116305.4997182, splash2x-fft, UNPAUSE
1622116315.132648, canneal, UNPAUSE
1622116315.4898164, dedup, PAUSE
1622116315.5356693, splash2x-fft, PAUSE
1622116315.5803056, canneal, PAUSE
1622116315.8690557, ferret, UNPAUSE
1622116318.7483766, dedup, UNPAUSE
1622116337.0511546, dedup, PAUSE
1622116337.1050084, ferret, PAUSE
1622116337.4000716, canneal, UNPAUSE
1622116337.7033372, freqmine, UNPAUSE
1622116338.465378, dedup, UNPAUSE
1622116339.0949147, dedup, PAUSE
1622116339.1378837, canneal, PAUSE
1622116339.1821086, freqmine, PAUSE
1622116339.4836638, canneal, UNPAUSE
1622116339.772189, freqmine, UNPAUSE
1622116340.3330686, dedup, UNPAUSE
1622116340.90063, dedup, PAUSE
1622116340.9773564, canneal, PAUSE
1622116341.0197127, freqmine, PAUSE
1622116341.3069057, canneal, UNPAUSE
1622116341.6123378, freqmine, UNPAUSE
1622116341.9602978, dedup, UNPAUSE
1622116342.282122, dedup, PAUSE
1622116342.3657234, canneal, PAUSE
1622116342.401658, freqmine, PAUSE
1622116342.7124984, canneal, UNPAUSE
1622116343.0033221, freqmine, UNPAUSE
1622116343.29996, dedup, UNPAUSE
1622116343.6171103, dedup, PAUSE
1622116343.6821523, canneal, PAUSE
1622116343.7315192, freqmine, PAUSE
1622116344.0149372, canneal, UNPAUSE
1622116344.3099635, freqmine, UNPAUSE
1622116346.7046616, canneal, PAUSE
1622116346.7872012, freqmine, PAUSE
1622116347.0779397, canneal, UNPAUSE
1622116347.3890948, freqmine, UNPAUSE
1622116347.6894572, canneal, PAUSE
1622116347.7407973, freqmine, PAUSE
1622116348.0256426, canneal, UNPAUSE
1622116348.326874, freqmine, UNPAUSE
1622116349.4085693, canneal, PAUSE
1622116349.4708533, freqmine, PAUSE
1622116349.7610993, canneal, UNPAUSE
1622116350.0512938, freqmine, UNPAUSE
1622116353.722028, canneal, PAUSE
1622116353.8036458, freqmine, PAUSE
1622116354.1452203, canneal, UNPAUSE
1622116354.45647, dedup, UNPAUSE
1622116354.772145, dedup, PAUSE
1622116354.8205585, canneal, PAUSE
1622116355.10611, canneal, UNPAUSE
1622116355.3951037, freqmine, UNPAUSE
1622116355.7068799, canneal, PAUSE
1622116355.824773, freqmine, PAUSE
1622116356.146357, dedup, UNPAUSE
1622116356.45035, canneal, UNPAUSE
1622116357.0194108, splash2x-fft, UNPAUSE
1622116360.5254915, dedup, PAUSE
1622116360.5767937, splash2x-fft, PAUSE
1622116360.6113796, canneal, PAUSE
1622116360.8923745, ferret, UNPAUSE
1622116375.7538671, dedup, UNPAUSE
1622116412.7349112, dedup, FINISH
1622116415.3267472, splash2x-fft, UNPAUSE
1622116417.1948433, splash2x-fft, PAUSE
1622116417.2344847, ferret, PAUSE
1622116417.569134, canneal, UNPAUSE
1622116417.8705852, freqmine, UNPAUSE
1622116418.180709, canneal, PAUSE
1622116418.2551045, freqmine, PAUSE
1622116418.5661478, canneal, UNPAUSE
1622116418.8640928, freqmine, UNPAUSE
1622116419.164208, canneal, PAUSE
1622116419.2278585, freqmine, PAUSE
1622116419.5976896, canneal, UNPAUSE
1622116419.9064362, freqmine, UNPAUSE
1622116420.2165828, canneal, PAUSE
