timestamp, process name, event
1622150605.1799023, controller, START
1622150605.5322218, ferret, START
1622150605.8427453, memchached, 4
1622150606.020243, canneal, START
1622150612.0414886, canneal, PAUSE
1622150612.1039495, ferret, PAUSE
1622150612.393091, canneal, UNPAUSE
1622150612.6820931, freqmine, START
1622150613.3841674, dedup, START
1622150620.310033, dedup, PAUSE
1622150620.3495007, canneal, PAUSE
1622150620.4437594, freqmine, PAUSE
1622150620.724721, canneal, UNPAUSE
1622150621.0180626, freqmine, UNPAUSE
1622150624.9513605, dedup, UNPAUSE
1622150625.270629, dedup, PAUSE
1622150625.3320568, canneal, PAUSE
1622150625.3932202, freqmine, PAUSE
1622150625.686377, canneal, UNPAUSE
1622150625.9779356, freqmine, UNPAUSE
1622150626.5543158, canneal, PAUSE
1622150626.6125278, freqmine, PAUSE
1622150626.919726, canneal, UNPAUSE
1622150627.2078896, freqmine, UNPAUSE
1622150627.5124955, canneal, PAUSE
1622150627.6161597, freqmine, PAUSE
1622150627.9277837, canneal, UNPAUSE
1622150628.2116346, ferret, UNPAUSE
1622150630.0738425, canneal, PAUSE
1622150630.1159325, ferret, PAUSE
1622150630.41068, ferret, UNPAUSE
1622150652.396474, ferret, PAUSE
1622150652.699563, canneal, UNPAUSE
1622150653.0027251, dedup, UNPAUSE
1622150653.829486, splash2x-fft, START
1622150654.787598, dedup, PAUSE
1622150654.918846, splash2x-fft, PAUSE
1622150654.9595172, canneal, PAUSE
1622150655.2492938, dedup, UNPAUSE
1622150667.0465472, canneal, UNPAUSE
1622150667.352641, splash2x-fft, UNPAUSE
1622150667.918367, dedup, PAUSE
1622150667.9816785, splash2x-fft, PAUSE
1622150668.0171354, canneal, PAUSE
1622150668.2973127, canneal, UNPAUSE
1622150668.5835252, freqmine, UNPAUSE
1622150669.143169, canneal, PAUSE
1622150669.2367818, freqmine, PAUSE
1622150669.5385697, canneal, UNPAUSE
1622150669.830149, freqmine, UNPAUSE
1622150670.1264331, canneal, PAUSE
1622150670.16733, freqmine, PAUSE
1622150670.4595768, canneal, UNPAUSE
1622150670.7413924, freqmine, UNPAUSE
1622150671.3095315, canneal, PAUSE
1622150671.3565526, freqmine, PAUSE
1622150671.6569636, canneal, UNPAUSE
1622150671.953917, freqmine, UNPAUSE
1622150672.51404, canneal, PAUSE
1622150672.5757837, freqmine, PAUSE
1622150672.8627017, canneal, UNPAUSE
1622150673.150994, freqmine, UNPAUSE
1622150673.7112978, canneal, PAUSE
1622150673.755697, freqmine, PAUSE
1622150674.0353787, canneal, UNPAUSE
1622150674.3228052, freqmine, UNPAUSE
1622150674.6150784, canneal, PAUSE
1622150674.6604972, freqmine, PAUSE
1622150674.9409125, canneal, UNPAUSE
1622150675.2386057, freqmine, UNPAUSE
1622150675.7910683, canneal, PAUSE
1622150675.8293118, freqmine, PAUSE
1622150676.1212146, ferret, UNPAUSE
1622150684.8406117, dedup, UNPAUSE
1622150691.9932184, dedup, PAUSE
1622150692.047223, ferret, PAUSE
1622150692.333707, canneal, UNPAUSE
1622150692.6230767, freqmine, UNPAUSE
1622150692.9250565, canneal, PAUSE
1622150692.9882867, freqmine, PAUSE
1622150693.3816643, canneal, UNPAUSE
1622150693.6648858, dedup, UNPAUSE
1622150694.4891737, dedup, PAUSE
1622150694.538036, canneal, PAUSE
1622150694.835344, canneal, UNPAUSE
1622150695.1306615, dedup, UNPAUSE
1622150695.4316232, dedup, PAUSE
1622150695.497036, canneal, PAUSE
1622150695.7835925, canneal, UNPAUSE
1622150696.078819, dedup, UNPAUSE
1622150699.495766, dedup, PAUSE
1622150699.5947614, canneal, PAUSE
1622150699.8803098, canneal, UNPAUSE
1622150700.1757417, dedup, UNPAUSE
1622150700.4793313, dedup, PAUSE
1622150700.6193612, canneal, PAUSE
1622150700.915049, canneal, UNPAUSE
1622150701.2067933, dedup, UNPAUSE
1622150701.5090315, dedup, PAUSE
1622150701.5885036, canneal, PAUSE
1622150701.87994, canneal, UNPAUSE
1622150702.1819623, dedup, UNPAUSE
1622150702.4824185, dedup, PAUSE
1622150702.5303166, canneal, PAUSE
1622150702.8230398, canneal, UNPAUSE
1622150703.119651, dedup, UNPAUSE
1622150703.423489, dedup, PAUSE
1622150703.4807284, canneal, PAUSE
1622150703.7751894, canneal, UNPAUSE
1622150704.069004, dedup, UNPAUSE
1622150704.3841887, dedup, PAUSE
1622150704.4990478, canneal, PAUSE
1622150704.782856, canneal, UNPAUSE
1622150705.0764737, dedup, UNPAUSE
1622150705.3798213, dedup, PAUSE
1622150705.4499588, canneal, PAUSE
1622150705.734613, canneal, UNPAUSE
1622150706.0306382, dedup, UNPAUSE
1622150706.3295214, dedup, PAUSE
1622150706.3792539, canneal, PAUSE
1622150706.6730905, canneal, UNPAUSE
1622150706.968633, dedup, UNPAUSE
1622150707.278796, dedup, PAUSE
1622150707.3436205, canneal, PAUSE
1622150707.6284866, canneal, UNPAUSE
1622150707.9226444, freqmine, UNPAUSE
1622150709.5106668, canneal, PAUSE
1622150709.5462458, freqmine, PAUSE
1622150709.826041, ferret, UNPAUSE
1622150751.2308586, dedup, UNPAUSE
1622150756.1975553, dedup, PAUSE
1622150756.2538197, ferret, PAUSE
1622150756.5841935, canneal, UNPAUSE
1622150756.8740242, freqmine, UNPAUSE
1622150757.1800303, canneal, PAUSE
1622150757.215464, freqmine, PAUSE
1622150757.5120788, canneal, UNPAUSE
1622150757.808504, freqmine, UNPAUSE
1622150758.1207414, canneal, PAUSE
1622150758.173464, freqmine, PAUSE
1622150758.5189857, canneal, UNPAUSE
1622150758.8198147, freqmine, UNPAUSE
1622150759.120419, canneal, PAUSE
1622150759.172853, freqmine, PAUSE
1622150759.4812357, canneal, UNPAUSE
1622150759.7661307, freqmine, UNPAUSE
1622150760.070084, canneal, PAUSE
1622150760.1119268, freqmine, PAUSE
1622150760.412739, canneal, UNPAUSE
1622150760.7160141, freqmine, UNPAUSE
1622150761.0071054, canneal, PAUSE
1622150761.1049428, freqmine, PAUSE
1622150761.4910605, dedup, UNPAUSE
1622150761.77779, canneal, UNPAUSE
1622150763.6392038, dedup, PAUSE
1622150763.7521095, canneal, PAUSE
1622150764.0357718, canneal, UNPAUSE
1622150764.3270597, freqmine, UNPAUSE
1622150764.6368983, canneal, PAUSE
1622150764.730417, freqmine, PAUSE
1622150765.0174515, canneal, UNPAUSE
