timestamp, process name, event
1622054709.7846909, controller, START
1622054711.0562088, ferret, START
1622054711.8159487, memchached, 4
1622054711.8756132, canneal, START
1622054723.731773, canneal, PAUSE
1622054723.773431, ferret, PAUSE
1622054724.0538762, ferret, UNPAUSE
1622054733.5361943, dedup, START
1622054735.641247, splash2x-fft, START
1622054743.3650827, splash2x-fft, PAUSE
1622054743.4532182, dedup, PAUSE
1622054743.4840064, ferret, PAUSE
1622054743.7813416, canneal, UNPAUSE
1622054744.0802264, freqmine, START
1622054744.8075342, dedup, UNPAUSE
1622054745.107942, dedup, PAUSE
1622054745.1657374, canneal, PAUSE
1622054745.196221, freqmine, PAUSE
1622054745.4717996, ferret, UNPAUSE
1622054807.5887136, ferret, PAUSE
1622054807.8749266, canneal, UNPAUSE
1622054808.1609912, freqmine, UNPAUSE
1622054808.456656, dedup, UNPAUSE
1622054808.7756763, dedup, PAUSE
1622054808.825063, canneal, PAUSE
1622054808.8578365, freqmine, PAUSE
1622054809.1496475, canneal, UNPAUSE
1622054809.441454, freqmine, UNPAUSE
1622054809.7313783, dedup, UNPAUSE
1622054810.04151, dedup, PAUSE
1622054810.0945668, canneal, PAUSE
1622054810.1376188, freqmine, PAUSE
1622054810.4219673, canneal, UNPAUSE
1622054810.7106206, freqmine, UNPAUSE
1622054811.0205784, dedup, UNPAUSE
1622054811.3308268, dedup, PAUSE
1622054811.4024503, canneal, PAUSE
1622054811.4445012, freqmine, PAUSE
1622054811.7325442, canneal, UNPAUSE
1622054812.0308664, freqmine, UNPAUSE
1622054812.3314836, dedup, UNPAUSE
1622054812.6482997, dedup, PAUSE
1622054812.7084231, canneal, PAUSE
1622054812.7522109, freqmine, PAUSE
1622054813.0703814, canneal, UNPAUSE
1622054813.3731651, freqmine, UNPAUSE
1622054813.6625054, dedup, UNPAUSE
1622054813.9605048, dedup, PAUSE
1622054814.0367486, canneal, PAUSE
1622054814.0709782, freqmine, PAUSE
1622054814.3551254, ferret, UNPAUSE
1622054840.6632783, dedup, UNPAUSE
1622054841.4834452, dedup, PAUSE
1622054842.3567948, ferret, PAUSE
1622054842.6311219, canneal, UNPAUSE
1622054842.922236, ferret, UNPAUSE
1622054843.2202318, canneal, PAUSE
1622054843.269508, ferret, PAUSE
1622054843.6170533, ferret, UNPAUSE
1622054885.2966704, dedup, UNPAUSE
1622054893.5400686, dedup, PAUSE
1622054893.6223242, ferret, PAUSE
1622054893.971917, canneal, UNPAUSE
1622054894.2846947, ferret, UNPAUSE
1622054894.655282, canneal, PAUSE
1622054894.7816238, ferret, PAUSE
1622054895.1363075, canneal, UNPAUSE
1622054895.4448733, ferret, UNPAUSE
1622054895.7933152, canneal, PAUSE
