timestamp, process name, event
1622063511.5909405, controller, START
1622063512.379613, ferret, START
1622063512.73537, memchached, 4
1622063512.7551615, canneal, START
1622063533.9729528, canneal, PAUSE
1622063534.0297315, ferret, PAUSE
1622063534.3173215, canneal, UNPAUSE
1622063534.6135917, freqmine, START
1622063535.3406594, dedup, START
1622063542.7342482, dedup, PAUSE
1622063542.7929995, canneal, PAUSE
1622063542.8404038, freqmine, PAUSE
1622063543.126612, ferret, UNPAUSE
1622063572.0144684, dedup, UNPAUSE
1622063572.6935046, dedup, PAUSE
1622063573.7297266, ferret, PAUSE
1622063574.8245196, canneal, UNPAUSE
1622063575.8777328, freqmine, UNPAUSE
1622063576.170407, dedup, UNPAUSE
1622063576.5000644, dedup, PAUSE
1622063576.5685213, canneal, PAUSE
1622063576.6572814, freqmine, PAUSE
1622063576.9437742, canneal, UNPAUSE
1622063577.240543, freqmine, UNPAUSE
1622063577.79586, dedup, UNPAUSE
1622063578.1012132, dedup, PAUSE
1622063578.2029884, canneal, PAUSE
1622063578.264593, freqmine, PAUSE
1622063578.54753, canneal, UNPAUSE
1622063578.8391333, freqmine, UNPAUSE
1622063579.9174397, dedup, UNPAUSE
1622063580.2243123, dedup, PAUSE
1622063580.2813563, canneal, PAUSE
1622063580.347182, freqmine, PAUSE
1622063580.6300879, canneal, UNPAUSE
1622063580.9156249, freqmine, UNPAUSE
1622063581.4761596, dedup, UNPAUSE
1622063581.7723417, dedup, PAUSE
1622063581.863979, canneal, PAUSE
1622063581.9179163, freqmine, PAUSE
1622063582.2036319, canneal, UNPAUSE
1622063582.4901593, freqmine, UNPAUSE
1622063582.794587, dedup, UNPAUSE
1622063583.098031, dedup, PAUSE
1622063583.1910634, canneal, PAUSE
1622063583.3591118, freqmine, PAUSE
1622063583.6396902, canneal, UNPAUSE
1622063583.9270961, ferret, UNPAUSE
1622063587.3317811, canneal, PAUSE
1622063587.3970377, ferret, PAUSE
1622063587.7778146, canneal, UNPAUSE
1622063588.0973, freqmine, UNPAUSE
1622063588.4724762, canneal, PAUSE
1622063588.6549923, freqmine, PAUSE
1622063589.0046058, dedup, UNPAUSE
1622063589.3010638, ferret, UNPAUSE
1622063589.6358767, dedup, PAUSE
1622063589.683791, ferret, PAUSE
1622063589.997965, ferret, UNPAUSE
1622063594.0287697, ferret, PAUSE
1622063594.3846943, dedup, UNPAUSE
1622063594.735996, splash2x-fft, START
1622063619.8111718, canneal, UNPAUSE
1622063620.1191683, dedup, PAUSE
1622063620.1749973, splash2x-fft, PAUSE
1622063620.2036772, canneal, PAUSE
1622063620.4810486, ferret, UNPAUSE
1622063625.6276, dedup, UNPAUSE
1622063633.9503894, dedup, PAUSE
1622063634.0123878, ferret, PAUSE
1622063634.2975106, ferret, UNPAUSE
1622063636.8325622, dedup, UNPAUSE
1622063637.165983, dedup, PAUSE
1622063637.2387843, ferret, PAUSE
1622063637.564605, ferret, UNPAUSE
1622063654.4660203, ferret, PAUSE
1622063654.7570457, canneal, UNPAUSE
1622063655.0509515, freqmine, UNPAUSE
1622063656.14539, canneal, PAUSE
1622063656.2661598, freqmine, PAUSE
1622063656.651625, canneal, UNPAUSE
1622063656.9386568, freqmine, UNPAUSE
