timestamp, process name, event
1621941719.1105328, controller, START
1621941719.3690825, ferret, START
1621941719.6784723, memchached, 4
1621941719.6986227, canneal, START
1621941726.7073424, canneal, PAUSE
1621941726.7561483, ferret, PAUSE
1621941727.063682, canneal, UNPAUSE
1621941727.3446622, freqmine, START
1621941728.0657887, dedup, START
1621941731.2588668, dedup, PAUSE
1621941731.305796, canneal, PAUSE
1621941731.367093, freqmine, PAUSE
1621941731.652693, canneal, UNPAUSE
1621941731.944204, freqmine, UNPAUSE
1621941733.0144415, canneal, PAUSE
1621941733.066155, freqmine, PAUSE
1621941733.3540635, canneal, UNPAUSE
1621941733.6501713, freqmine, UNPAUSE
1621941736.5653381, dedup, UNPAUSE
1621941743.523532, dedup, PAUSE
1621941743.5673587, canneal, PAUSE
1621941743.613585, freqmine, PAUSE
1621941743.893439, canneal, UNPAUSE
1621941744.1776445, freqmine, UNPAUSE
1621941751.7281642, canneal, PAUSE
1621941751.7859912, freqmine, PAUSE
1621941752.103321, canneal, UNPAUSE
1621941752.3983567, dedup, UNPAUSE
1621941754.8135612, dedup, PAUSE
1621941754.8612955, canneal, PAUSE
1621941755.16522, canneal, UNPAUSE
1621941756.367444, dedup, UNPAUSE
1621941766.9966764, splash2x-fft, START
1621941770.608806, freqmine, UNPAUSE
1621941776.6009326, freqmine, PAUSE
1621941776.6474073, dedup, PAUSE
1621941776.7396696, splash2x-fft, PAUSE
1621941776.7855365, canneal, PAUSE
1621941777.0793262, canneal, UNPAUSE
1621941777.3671799, dedup, UNPAUSE
1621941781.8177555, dedup, PAUSE
1621941781.9956453, canneal, PAUSE
1621941782.2825165, dedup, UNPAUSE
1621941782.5846639, splash2x-fft, UNPAUSE
1621941786.5302718, canneal, UNPAUSE
1621941789.4862425, dedup, PAUSE
1621941789.5537548, splash2x-fft, PAUSE
1621941789.5876875, canneal, PAUSE
1621941789.8680553, canneal, UNPAUSE
1621941790.1468413, freqmine, UNPAUSE
1621941791.2209466, canneal, PAUSE
1621941791.2541595, freqmine, PAUSE
1621941791.5452921, ferret, UNPAUSE
1621941820.182177, ferret, PAUSE
1621941820.4718282, canneal, UNPAUSE
1621941820.7647302, freqmine, UNPAUSE
1621941821.072913, canneal, PAUSE
1621941821.1234972, freqmine, PAUSE
1621941821.5750012, canneal, UNPAUSE
1621941821.8640647, freqmine, UNPAUSE
1621941822.1647182, canneal, PAUSE
1621941822.219303, freqmine, PAUSE
1621941822.5438411, canneal, UNPAUSE
1621941822.8385441, freqmine, UNPAUSE
1621941823.146427, canneal, PAUSE
1621941823.2069473, freqmine, PAUSE
1621941823.4908614, canneal, UNPAUSE
1621941823.781367, freqmine, UNPAUSE
1621941824.086336, canneal, PAUSE
1621941824.1313157, freqmine, PAUSE
1621941824.434347, canneal, UNPAUSE
1621941824.7237957, freqmine, UNPAUSE
1621941825.020699, canneal, PAUSE
1621941825.0872445, freqmine, PAUSE
1621941825.3811162, canneal, UNPAUSE
1621941825.6712801, freqmine, UNPAUSE
1621941826.2232091, canneal, PAUSE
1621941826.2905192, freqmine, PAUSE
1621941826.5890772, canneal, UNPAUSE
1621941826.8866882, freqmine, UNPAUSE
1621941827.1900015, canneal, PAUSE
1621941827.2568295, freqmine, PAUSE
1621941827.5405018, canneal, UNPAUSE
1621941827.8405302, dedup, UNPAUSE
1621941829.187884, dedup, PAUSE
1621941829.243761, canneal, PAUSE
1621941829.5325086, canneal, UNPAUSE
1621941829.8324137, dedup, UNPAUSE
1621941830.3936713, dedup, PAUSE
1621941830.4464188, canneal, PAUSE
1621941830.7344382, canneal, UNPAUSE
1621941831.0293243, dedup, UNPAUSE
1621941836.5419152, splash2x-fft, UNPAUSE
1621941841.5963075, dedup, PAUSE
1621941841.6733885, splash2x-fft, PAUSE
1621941841.7368345, canneal, PAUSE
1621941842.0195265, canneal, UNPAUSE
1621941842.3051338, freqmine, UNPAUSE
1621941842.6075838, canneal, PAUSE
1621941842.661838, freqmine, PAUSE
1621941842.9609423, canneal, UNPAUSE
1621941843.2530215, freqmine, UNPAUSE
1621941843.5570297, canneal, PAUSE
1621941843.591466, freqmine, PAUSE
1621941843.870498, canneal, UNPAUSE
1621941844.1611323, freqmine, UNPAUSE
1621941844.4729102, canneal, PAUSE
1621941844.53029, freqmine, PAUSE
