timestamp, process name, event
1622113482.3552673, controller, START
1622113482.6473494, ferret, START
1622113482.9547832, memchached, 4
1622113482.9756427, canneal, START
1622113498.6290522, canneal, PAUSE
1622113498.6668062, ferret, PAUSE
1622113498.9870102, ferret, UNPAUSE
1622113501.3386462, dedup, START
1622113503.434626, dedup, PAUSE
1622113503.4922516, ferret, PAUSE
1622113503.7740102, ferret, UNPAUSE
1622113510.4863214, ferret, PAUSE
1622113510.773209, canneal, UNPAUSE
1622113511.0654712, freqmine, START
1622113512.2094846, dedup, UNPAUSE
1622113512.5145385, dedup, PAUSE
1622113512.5620615, canneal, PAUSE
1622113512.61375, freqmine, PAUSE
1622113512.9011955, canneal, UNPAUSE
1622113513.1947248, freqmine, UNPAUSE
1622113514.2778375, dedup, UNPAUSE
1622113514.6146767, dedup, PAUSE
1622113514.7003398, canneal, PAUSE
1622113514.7640357, freqmine, PAUSE
1622113515.0688336, canneal, UNPAUSE
1622113515.3791676, freqmine, UNPAUSE
1622113515.6965392, canneal, PAUSE
1622113515.7544222, freqmine, PAUSE
1622113516.042308, canneal, UNPAUSE
1622113516.34318, freqmine, UNPAUSE
1622113516.6518729, canneal, PAUSE
1622113516.7456396, freqmine, PAUSE
1622113517.034171, canneal, UNPAUSE
1622113517.3414423, freqmine, UNPAUSE
1622113517.9110618, canneal, PAUSE
1622113517.952213, freqmine, PAUSE
1622113518.238383, canneal, UNPAUSE
1622113518.543149, freqmine, UNPAUSE
1622113519.327332, canneal, PAUSE
1622113519.6244946, freqmine, PAUSE
1622113520.0023022, canneal, UNPAUSE
1622113520.362485, dedup, UNPAUSE
1622113520.6782725, dedup, PAUSE
1622113520.776933, canneal, PAUSE
1622113521.1106124, canneal, UNPAUSE
1622113521.4220402, dedup, UNPAUSE
1622113521.7355192, dedup, PAUSE
1622113521.7835987, canneal, PAUSE
1622113522.0686116, canneal, UNPAUSE
1622113522.3641617, freqmine, UNPAUSE
1622113522.6776905, canneal, PAUSE
1622113522.7705104, freqmine, PAUSE
1622113523.056112, canneal, UNPAUSE
1622113523.3478153, freqmine, UNPAUSE
1622113523.6706808, canneal, PAUSE
1622113523.735591, freqmine, PAUSE
1622113524.0224154, canneal, UNPAUSE
1622113524.3111858, freqmine, UNPAUSE
1622113524.6179516, canneal, PAUSE
1622113524.6875644, freqmine, PAUSE
1622113524.9853432, canneal, UNPAUSE
1622113525.2828438, freqmine, UNPAUSE
1622113525.5801475, dedup, UNPAUSE
1622113586.2463741, dedup, PAUSE
1622113586.4000943, canneal, PAUSE
1622113586.4386017, freqmine, PAUSE
1622113586.7267392, ferret, UNPAUSE
1622113587.0234122, dedup, UNPAUSE
1622113588.3651016, dedup, PAUSE
1622113588.4013946, ferret, PAUSE
1622113588.6789608, ferret, UNPAUSE
1622113588.7251859, dedup, UNPAUSE
1622113589.2879329, dedup, PAUSE
1622113589.3285732, ferret, PAUSE
1622113589.621639, ferret, UNPAUSE
1622113593.8261478, dedup, UNPAUSE
1622113605.5450761, dedup, PAUSE
1622113605.5863261, ferret, PAUSE
1622113605.8966372, ferret, UNPAUSE
1622113616.6854928, dedup, UNPAUSE
1622113625.615548, dedup, PAUSE
1622113625.6746597, ferret, PAUSE
1622113626.050858, ferret, UNPAUSE
1622113629.4229794, dedup, UNPAUSE
1622113629.7321808, dedup, PAUSE
1622113629.7676046, ferret, PAUSE
1622113630.0600398, ferret, UNPAUSE
1622113635.7458076, ferret, PAUSE
1622113636.044966, canneal, UNPAUSE
1622113636.3425589, freqmine, UNPAUSE
1622113636.6404693, canneal, PAUSE
1622113636.6878915, freqmine, PAUSE
1622113637.1141677, dedup, UNPAUSE
1622113637.4045234, canneal, UNPAUSE
1622113637.7047353, dedup, PAUSE
1622113637.7565806, canneal, PAUSE
1622113638.0440924, canneal, UNPAUSE
1622113638.3382227, freqmine, UNPAUSE
1622113638.6283104, canneal, PAUSE
1622113638.67391, freqmine, PAUSE
1622113639.0685298, dedup, UNPAUSE
1622113639.3600628, splash2x-fft, START
1622113650.0111685, canneal, UNPAUSE
1622113650.3453116, dedup, PAUSE
1622113650.487829, splash2x-fft, PAUSE
1622113650.531319, canneal, PAUSE
1622113650.813345, canneal, UNPAUSE
1622113651.1103191, ferret, UNPAUSE
1622113651.4240727, canneal, PAUSE
1622113651.5263674, ferret, PAUSE
1622113651.8455858, canneal, UNPAUSE
1622113652.1371396, ferret, UNPAUSE
1622113652.4455106, canneal, PAUSE
1622113652.4917283, ferret, PAUSE
1622113652.782667, ferret, UNPAUSE
1622113666.4250057, ferret, PAUSE
1622113666.7458994, canneal, UNPAUSE
1622113667.0425322, dedup, UNPAUSE
1622113667.871401, dedup, PAUSE
1622113667.9312477, canneal, PAUSE
1622113668.2189357, canneal, UNPAUSE
1622113668.5065134, freqmine, UNPAUSE
1622113668.8120794, canneal, PAUSE
1622113668.9401643, freqmine, PAUSE
1622113669.2416077, canneal, UNPAUSE
1622113669.532768, freqmine, UNPAUSE
1622113669.8469138, canneal, PAUSE
1622113669.8996098, freqmine, PAUSE
1622113670.191753, canneal, UNPAUSE
1622113670.4856403, freqmine, UNPAUSE
1622113670.7951357, canneal, PAUSE
1622113670.8589933, freqmine, PAUSE
1622113671.1994908, canneal, UNPAUSE
1622113671.4961736, freqmine, UNPAUSE
1622113671.8142943, canneal, PAUSE
1622113671.9351635, freqmine, PAUSE
1622113672.2344718, canneal, UNPAUSE
1622113672.5393152, freqmine, UNPAUSE
1622113672.8663917, canneal, PAUSE
1622113672.9821095, freqmine, PAUSE
1622113673.269637, dedup, UNPAUSE
1622113673.5673099, canneal, UNPAUSE
1622113673.884435, dedup, PAUSE
1622113673.951046, canneal, PAUSE
1622113674.233935, canneal, UNPAUSE
1622113674.5425935, freqmine, UNPAUSE
1622113674.8530517, canneal, PAUSE
1622113674.908433, freqmine, PAUSE
1622113675.219895, canneal, UNPAUSE
1622113675.5269675, dedup, UNPAUSE
1622113675.8283336, dedup, PAUSE
1622113675.8582072, canneal, PAUSE
1622113676.1444843, canneal, UNPAUSE
1622113676.4455354, freqmine, UNPAUSE
1622113676.760214, canneal, PAUSE
1622113676.828744, freqmine, PAUSE
1622113677.1655512, canneal, UNPAUSE
1622113677.4599383, freqmine, UNPAUSE
1622113677.7688088, canneal, PAUSE
1622113677.8572638, freqmine, PAUSE
1622113678.166114, canneal, UNPAUSE
1622113678.467753, freqmine, UNPAUSE
1622113678.7815976, canneal, PAUSE
1622113678.8333695, freqmine, PAUSE
1622113679.1193998, canneal, UNPAUSE
1622113679.4116967, freqmine, UNPAUSE
1622113679.7108247, canneal, PAUSE
1622113679.808131, freqmine, PAUSE
1622113680.1352456, canneal, UNPAUSE
1622113680.4280963, freqmine, UNPAUSE
1622113680.7392488, canneal, PAUSE
1622113680.81631, freqmine, PAUSE
1622113681.1191158, canneal, UNPAUSE
1622113681.420091, freqmine, UNPAUSE
1622113681.7446535, canneal, PAUSE
1622113681.856537, freqmine, PAUSE
1622113682.2479753, dedup, UNPAUSE
1622113682.564393, canneal, UNPAUSE
1622113683.1412876, dedup, PAUSE
1622113683.207946, canneal, PAUSE
1622113683.4923828, canneal, UNPAUSE
1622113683.7951553, freqmine, UNPAUSE
1622113684.1221554, canneal, PAUSE
1622113684.1684885, freqmine, PAUSE
