ubuntu@client-measure-gzb1:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.206 -a 10.156.15.205 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (9669, 15158, 19345, 86758, 63911, 81761, 65938, 55664, 98459, 63009, 37872, 37110, 58408, 46151, 92997, 49080, 16149, 46013, 67397, 64328, 61214, 80406, 91673, 29045, 90071, 82030, 30457, 68509, 35608, 91725, 39504, 8586, 56337, 7767, 54331, 11658, 97648, 22706, 38941, 52870, 66883, 66024, 69235, 75453, 82204, 14035, 51982, 54866, 67872, 66260, 46376, 74579, 9069, 90966, 13876, 43494, 98562, 81164, 96939, 73720, 23930, 90920, 98929, 82706, 79228, 51036, 23971, 20082, 24575, 97110, 5920, 90092, 55820, 49856, 44542, 35235, 94365, 37332, 84996, 89076, 80003, 67346, 49238, 14549, 42868, 25851, 80549, 28824, 72220, 80666, 6108, 19880, 48337, 80578, 38115, 45311, 42083, 31496, 51545, 19221, 87732, 7686, 32533, 83323, 96118, 59804, 42951, 83843, 91055, 87382, 7805, 30182, 96391, 89837, 36273, 57563, 87766, 5532, 26205, 37719, 36176, 32770, 74006, 79024, 43229, 10959, 28870, 91333, 10777, 7693, 52694, 47689, 19843, 97961, 66879, 98136, 57473, 87217, 89671, 97946, 84020, 29322, 89526, 39042, 46508, 24870, 24856, 71604, 82093, 38516, 32927, 64951, 82585, 53501, 38118, 86061, 35288, 26716, 81992, 48525, 93262, 34306, 49710, 68077, 81313, 43783, 6305, 89143, 64883, 84048, 28620, 62673, 86805, 98837, 63713, 87853, 47722, 87703, 80556, 54481)
Average QPS expected = 56373
Timestamp start: 1621283664330
Timestamp end: 1621285464738

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      520.7   658.9    68.9   123.8   143.0   330.6   457.8   574.8   715.2  1038.4  1289.5  1522.0  1975.3  6939.8 20325.9  39447.7    39504
read      543.7  1584.8    80.4   142.8   175.2   363.8   455.7   505.9   538.6   577.0   629.7   757.1  4804.5 31087.4 37656.3   8590.5     8586
read      515.8   845.0    68.9   121.4   141.7   320.9   419.9   495.1   567.0   687.4  1261.9  1802.1  2513.5 10704.1 31060.0  56366.4    56337
read      554.1  1734.6    80.4   142.9   177.4   350.1   433.9   480.8   512.2   547.7   596.8   732.1  5896.0 31414.5 42416.4   7677.2     7767
read      516.4   867.5    63.8   120.8   141.0   320.4   420.1   496.8   569.8   694.2  1261.1  1788.6  2508.3  9721.3 31428.9  54190.2    54331
read      511.7  1166.7    74.4   133.9   159.0   374.6   494.5   561.7   606.0   654.7   720.6   849.0  3352.2 14220.1 36804.5  11638.6    11658
read      428.3   509.3    68.9   138.7   168.0   357.9   436.9   486.9   528.8   587.1   672.9   836.6  1912.1  5812.1 17322.7  97722.4    97648
read      511.4   760.5    74.4   124.2   145.4   364.1   541.7   687.1   801.3   889.8   990.1  1124.8  1699.3 10896.2 31443.6  22662.1    22706
read      525.8   717.9    74.4   122.3   142.0   329.9   458.4   578.9   742.5  1055.1  1277.7  1502.0  2017.8  7705.1 28790.9  38968.0    38941
read      510.2   888.6    68.9   115.7   133.8   304.2   400.8   470.5   535.0   639.8  1445.7  1893.9  2481.1 10106.1 30940.2  52902.9    52870
read      524.3   771.6    68.9   133.0   158.4   349.7   451.1   525.4   591.4   686.1   983.3  1718.3  2785.6  7859.9 30481.7  66782.0    66883
read      461.8   550.3    68.9   127.2   149.1   322.9   422.5   489.0   545.1   627.9   813.5  1526.4  2444.8  4480.2 15963.7  66104.4    66024
read      486.1   621.6    68.9   130.7   154.5   337.0   431.7   500.9   561.0   648.2   865.8  1637.3  2613.8  5254.5 22541.6  69082.5    69235
read      438.3   599.8    68.9   130.5   153.9   329.8   422.7   484.0   532.2   591.3   680.9  1054.2  2390.1  6351.3 28289.6  75456.5    75453
read      428.4   700.7    68.9   129.1   152.9   337.9   421.9   474.1   517.9   575.2   654.6   808.2  2575.2  8433.6 31273.1  82468.8    82204
read      582.5  1442.4    80.4   132.8   156.3   393.9   532.1   615.9   670.7   735.5   826.4   977.1  4755.5 29837.5 37923.3  14124.4    14035
read      499.2   686.8    68.9   116.0   134.3   307.7   407.0   479.1   544.8   655.1  1399.3  1863.5  2479.2  6624.4 20053.8  51873.4    51982
read      493.8   689.7    74.4   117.4   136.5   305.8   403.7   477.9   545.6   667.5  1302.6  1815.7  2428.1  6294.0 25286.9  54946.6    54866
read      520.7   765.7    74.4   129.3   154.1   340.7   439.9   519.4   587.4   687.2  1135.7  1723.7  2721.1  7349.5 30786.6  67946.9    67872
read      520.9   770.6    68.9   127.4   151.7   340.9   441.6   517.2   585.7   688.0  1113.0  1748.9  2750.5  7563.8 31156.8  66351.4    66260
read      498.9   781.4    68.9   114.7   132.2   307.4   405.8   482.0   550.8   687.7  1430.6  1753.8  2184.7  7003.1 29704.8  46471.0    46376
read      591.3  1046.0    68.9   137.0   168.2   393.7   501.0   600.8   698.3   847.5  1116.2  1715.0  3156.2 11638.4 34984.2  74654.7    74579
read      678.4  2064.0    80.4   139.2   169.8   372.3   478.2   535.9   575.1   621.3   686.6   925.4  8428.2 31707.1 39430.9   9075.2     9069
read      455.5   706.9    68.9   136.1   164.9   359.7   441.7   497.2   542.7   605.2   696.7   888.4  2496.2  8654.7 31157.6  90919.9    90966
read      597.9  1514.6    74.4   131.3   155.5   391.0   535.0   621.7   677.5   739.3   827.2   993.1  5793.4 30022.8 38467.9  13948.9    13876
read      522.5   798.8    68.9   116.7   135.2   316.9   421.9   507.3   590.1   838.5  1436.8  1717.1  2272.0  7868.0 30855.5  43398.6    43494
read      441.1   652.1    68.9   140.5   171.4   362.0   441.4   493.8   537.7   595.9   680.8   832.2  2072.3  8449.2 30590.4  98439.7    98562
read      430.1   688.7    68.9   128.6   152.2   334.9   418.9   471.6   517.0   575.7   655.3   813.9  2643.9  8307.8 30845.4  81141.3    81164
read      425.9   645.0    68.9   136.4   165.0   353.2   431.7   481.7   523.9   580.5   660.9   795.7  1839.2  8600.6 30499.6  96985.6    96939
read      448.1   715.8    68.9   127.7   150.7   336.6   425.9   483.4   531.8   593.1   682.1   968.3  2660.6  7378.3 30967.5  73693.9    73720
read      566.8  1176.3    74.4   124.6   145.5   358.8   545.5   703.5   822.3   912.2  1014.8  1174.9  2965.9 15833.9 36471.7  23860.3    23930
read      440.2   661.4    68.9   133.9   161.3   350.8   431.3   485.0   530.0   589.4   676.5   849.0  2218.7  8260.1 30864.8  90791.5    90920
read      418.6   666.3    68.9   135.9   164.0   345.5   422.7   471.0   512.6   568.5   644.6   771.4  1830.3  7994.8 31302.5  98852.0    98929
read      422.5   654.7    68.9   128.8   152.3   335.6   418.4   470.3   513.1   570.4   646.7   789.2  2599.1  8149.9 30813.0  82795.4    82706
read      432.8   730.9    68.9   128.8   152.2   340.2   425.5   478.0   521.3   578.4   659.5   808.1  2561.8  8417.6 31431.2  79368.6    79228
read      514.7   836.0    68.9   116.6   134.7   309.1   409.2   484.9   553.4   684.1  1422.9  1834.1  2525.5  8842.9 31478.1  50999.8    51036
read      556.8  1087.0    74.4   124.5   145.2   358.2   549.8   712.7   826.4   923.7  1025.8  1178.1  2618.1 15566.1 32332.8  23943.8    23971
read      542.1  1026.7    74.4   125.8   147.2   372.3   553.6   693.5   782.5   871.3   955.1  1092.5  2816.3 13981.3 32396.5  20180.6    20082
read      554.6   982.7    74.4   123.6   144.7   356.7   547.0   717.5   837.9   932.8  1040.1  1198.4  2792.3 14505.8 32193.1  24560.1    24575
read      435.8   628.5    68.9   137.3   167.0   357.1   433.9   482.7   525.8   586.3   673.7   827.9  2076.2  7316.2 30553.2  97177.9    97110
read      731.4  2672.6    86.8   153.1   192.8   328.4   400.5   440.6   468.5   505.7   568.2  1109.7 10827.2 35645.2 40717.1   5921.0     5920
read      456.2   762.7    68.9   136.2   164.7   359.1   439.2   492.6   538.4   601.8   692.6   869.2  2620.6  9207.5 31698.5  89926.8    90092
read      515.5   838.2    68.9   117.6   137.2   314.1   412.2   485.2   553.1   674.3  1361.0  1880.6  2547.7  9773.0 30759.0  55832.8    55820
read      508.4   837.6    74.4   114.5   132.2   304.7   402.2   473.2   537.8   646.5  1499.7  1863.2  2402.3  8624.7 31395.0  49905.2    49856
read      502.2   744.8    68.9   115.6   133.4   307.4   403.3   478.5   548.4   689.8  1471.6  1749.8  2186.6  6371.7 30500.0  44489.5    44542
read      546.1   936.3    74.4   122.8   142.5   333.4   474.7   605.6   801.2  1049.6  1239.1  1457.1  2052.7 12597.8 32207.6  35227.4    35235
read      438.4   549.2    68.9   138.7   167.7   358.2   440.2   496.0   541.2   602.0   687.3   853.5  2070.2  6638.4 24196.1  94332.8    94365
read      525.4   769.0    74.4   121.8   141.3   329.7   455.3   567.8   714.2  1042.6  1268.1  1492.8  2004.5  9396.5 29755.5  37351.9    37332
read      448.7   684.6    68.9   133.2   159.5   351.0   434.9   490.2   536.4   597.2   685.1   869.6  2589.8  8238.6 30988.1  84937.0    84996
read      430.1   686.7    68.9   133.5   160.1   347.2   429.0   480.1   522.7   579.2   658.2   793.2  2475.2  8336.4 31242.7  89023.2    89076
read      429.9   673.6    68.9   128.9   152.1   337.2   422.6   475.5   519.8   576.2   653.5   804.1  2653.6  7697.2 30740.7  79975.0    80003
read      497.1   699.0    74.4   129.3   153.7   342.9   440.5   509.5   570.8   657.7   854.1  1628.7  2706.5  6727.9 28854.6  67300.3    67346
read      527.8   929.0    68.9   116.4   134.7   312.8   414.1   489.5   558.7   689.0  1481.0  1860.6  2482.2 11083.3 31485.7  49242.3    49238
read      571.3  1297.8    74.4   131.4   155.4   389.9   538.8   629.2   687.4   753.5   853.4  1047.3  4349.7 25171.3 37307.7  14604.7    14549
read      543.1   964.9    68.9   120.1   139.4   323.0   435.4   536.5   647.7  1017.2  1361.2  1627.7  2221.9 12925.8 32234.1  42826.8    42868
read      539.6   926.0    68.9   122.5   143.4   354.0   541.5   706.1   840.7   942.3  1052.0  1201.6  2184.4 12450.4 32177.3  25808.1    25851
read      446.6   774.5    68.9   129.8   153.7   339.9   427.1   482.5   528.6   587.2   670.6   853.7  2788.6  8698.4 32102.9  80641.6    80549
read      537.4   906.6    74.4   122.9   143.1   343.8   522.7   686.3   842.8   966.4  1088.5  1255.0  1985.4 12815.1 35739.3  28763.3    28824
read      499.7   825.9    68.9   130.0   155.5   347.0   444.0   513.2   571.1   645.7   791.8  1515.2  2824.0  9967.3 31901.9  72123.2    72220
read      430.2   762.2    74.4   128.1   151.8   336.7   422.7   474.6   518.0   574.8   650.6   791.5  2633.4  8951.2 31813.3  80605.8    80666
read      705.5  2619.4    80.4   150.5   190.0   330.7   402.1   442.0   470.7   506.6   560.8   859.7 10019.1 35663.4 51548.9   6082.4     6108
read      534.1   966.5    68.9   124.6   146.5   370.7   547.8   683.2   767.3   855.4   940.4  1080.8  2769.2 11559.9 37207.1  19854.1    19880
read      515.7   924.4    74.4   115.3   133.2   307.0   404.0   480.2   549.4   682.2  1456.3  1790.6  2313.7 12424.7 31279.6  48296.5    48337
read      437.9   731.7    68.9   128.9   152.7   337.6   422.2   477.3   524.0   582.7   664.0   832.4  2608.7  8474.6 31431.9  80484.2    80578
read      533.4   871.3    74.4   121.6   141.6   333.8   458.2   568.0   692.0  1026.8  1287.1  1536.2  2015.7 12157.2 32204.2  38251.2    38115
read      504.0   766.7    74.4   115.5   133.1   308.2   406.8   485.1   558.2   706.6  1441.9  1748.4  2211.6  8091.8 30030.8  45340.0    45311
read      513.1   695.0    68.9   119.6   139.0   320.7   433.4   535.1   641.8   993.8  1327.9  1591.4  2035.4  6848.5 30277.8  42230.6    42083
read      537.7   856.0    74.4   122.8   143.9   342.2   501.2   649.2   849.6  1017.0  1159.0  1339.4  1919.2 13986.0 31544.6  31518.2    31496
read      499.8   719.0    68.9   115.6   133.8   304.8   402.3   477.4   543.9   662.2  1418.9  1848.4  2385.2  6727.2 27935.3  51611.3    51545
read      834.6  1911.0    74.4   132.7   160.2   449.7   680.7   826.6   918.6  1062.6  1516.1  2450.9  6929.1 31564.7 43574.7  19262.5    19221
read      441.3   693.9    68.9   132.6   158.9   348.3   433.1   488.6   533.5   591.0   674.7   844.4  2489.4  8465.9 31221.1  87763.4    87732
read      691.1  2387.2    80.4   141.1   175.7   343.2   429.9   479.7   513.5   553.9   616.9   868.8  9099.8 32866.3 49408.4   7729.1     7686
read      596.1  1197.7    74.4   122.5   142.9   340.5   508.1   678.7   886.2  1046.2  1196.3  1418.1  4042.0 15902.0 36731.9  32571.8    32533
read      980.1  1760.7   101.3   322.8   349.9   531.4   772.6   939.0  1219.5  1689.5  2151.4  2785.3  4561.7 31416.5 37738.3  83317.6    83323
read      434.7   330.1    68.9   161.7   207.0   391.1   461.6   515.5   567.5   633.2   714.7   821.0  1028.7  2865.0 13312.8  96316.2    96118
read      500.7   679.1    68.9   123.9   145.5   327.3   431.9   509.8   584.1   707.7  1122.5  1694.5  2468.6  6353.6 29321.5  59691.4    59804
read      517.7   799.3    74.4   118.5   137.3   317.8   422.6   509.8   595.0   852.3  1401.3  1684.5  2163.9 10477.3 30796.5  42948.5    42951
read      449.8   730.3    68.9   131.1   156.6   344.3   429.0   484.5   531.8   593.6   681.8   875.8  2643.5  8868.4 31379.7  83979.8    83843
read      423.4   684.1    68.9   132.1   157.8   340.9   421.1   470.8   513.1   569.7   646.4   779.0  2317.8  8430.0 31059.0  91006.7    91055
read      427.2   722.5    74.4   130.1   155.1   341.5   424.6   476.7   519.3   575.0   652.3   789.3  2311.7  9134.1 31383.5  87403.3    87382
read      682.7  2327.2    80.4   141.2   174.1   346.3   437.3   488.7   523.3   564.8   626.2   890.7  8762.4 32443.3 42466.2   7807.2     7805
read      541.6   884.7    74.4   122.6   143.1   341.0   514.3   678.7   858.7   998.2  1126.5  1294.8  2108.9 11954.4 32442.1  30010.5    30182
read      436.5   650.7    68.9   139.4   168.9   359.5   440.0   492.5   536.1   594.2   679.9   828.6  1923.5  7601.6 30921.5  96229.7    96391
read      424.4   696.7    68.9   131.9   157.3   340.0   421.7   472.1   515.2   571.4   647.5   783.5  2319.0  9061.6 31063.7  89829.7    89837
read      519.7   697.6    68.9   121.9   141.9   332.1   475.2   610.3   807.0  1026.4  1198.0  1393.9  1870.1  8381.7 28763.5  36211.7    36273
read      518.2   840.1    68.9   121.0   141.7   320.5   423.4   499.8   570.2   687.0  1239.3  1819.8  2588.1  9952.3 31074.0  57533.5    57563
read      430.0   717.1    68.9   130.5   155.4   337.6   419.2   470.9   514.9   572.5   648.5   790.9  2610.9  8656.7 31478.6  87871.3    87766
read      730.8  2685.1    86.8   151.4   187.8   311.4   375.6   412.7   440.2   474.5   531.9  1324.9 10843.9 36407.8 45610.2   5538.9     5532
read      551.9   965.5    68.9   122.4   143.3   351.0   536.7   706.6   842.3   950.2  1062.3  1223.7  2727.8 12427.7 32020.3  26177.2    26205
read      545.8   981.7    68.9   121.6   141.3   328.9   462.7   587.1   778.1  1049.0  1239.2  1455.4  2091.0 13896.7 32687.2  37686.8    37719
read      525.6   796.4    74.4   121.9   141.6   329.1   467.0   600.4   805.7  1032.5  1204.4  1399.1  1911.4 10903.8 31576.7  36159.1    36176
read      542.7   922.5    68.9   121.7   141.8   335.0   492.9   648.0   850.1  1016.1  1158.2  1347.5  2170.2 11694.2 32494.6  32774.4    32770
read      434.5   719.8    68.9   125.1   147.0   329.2   418.3   473.9   519.7   578.0   660.8   870.6  2614.0  8283.3 31122.7  73958.4    74006
read      425.8   686.7    68.9   126.0   148.5   329.3   415.0   468.0   511.0   568.0   644.9   801.0  2668.1  7744.1 30715.9  79035.0    79024
read      521.2   902.3    68.9   115.3   132.9   311.2   413.9   495.3   575.7   773.3  1434.2  1712.2  2255.2 10912.4 32090.1  43172.0    43229
read      597.4  1772.4    80.4   133.0   159.2   367.1   485.0   552.2   595.3   644.5   713.4   874.3  6520.8 31350.3 40203.8  11011.4    10959
read      535.9   869.8    68.9   121.8   142.4   340.5   515.6   684.4   849.1   976.5  1098.8  1263.1  2099.8 11490.7 32480.7  28848.5    28870
read      441.8   725.2    68.9   132.4   159.2   346.7   428.4   482.1   526.8   585.6   672.5   850.7  2350.0  8308.4 32020.2  91062.9    91333
read      610.6  1927.8    74.4   132.9   158.9   362.5   476.6   541.3   583.7   631.5   697.3   854.1  6882.7 31767.2 38258.1  10727.4    10777
read      664.6  2194.8    74.4   140.8   174.8   342.1   431.2   479.8   513.4   553.7   618.8   968.2  8157.1 32192.6 43146.9   7706.8     7693
read      514.4   895.5    68.9   114.8   133.2   305.7   402.0   475.1   544.6   672.6  1445.4  1852.7  2388.5 11180.8 31288.6  52643.6    52694
read      516.2   947.5    68.9   113.9   131.2   303.9   399.2   471.6   542.9   675.8  1484.0  1788.1  2299.0 11948.4 31856.9  47821.0    47689
read      509.6   831.5    74.4   126.4   147.8   370.2   543.3   672.1   752.8   838.4   920.0  1041.9  2028.5 10270.7 32381.6  19828.8    19843
read      426.0   572.9    68.9   136.6   165.3   354.7   433.3   483.4   526.3   584.8   669.2   816.7  1887.2  6501.8 29961.3  97757.9    97961
read      507.1   723.0    68.9   128.6   152.4   337.8   438.4   511.9   576.7   672.8   984.0  1699.2  2688.9  7169.0 29333.5  66707.2    66879
read      410.6   581.7    68.9   134.7   162.4   344.1   422.4   470.3   511.6   567.7   642.0   766.2  1658.4  6753.9 30149.7  98035.1    98136
read      494.6   749.2    68.9   120.1   140.9   315.6   416.2   489.4   554.0   659.6  1085.7  1772.0  2417.1  8042.3 30626.4  57537.1    57473
read      435.5   645.4    68.9   131.8   157.4   341.5   425.1   478.9   524.7   584.4   668.8   845.7  2442.2  7275.3 30447.4  87135.3    87217
read      433.6   738.3    68.9   134.3   160.9   345.1   426.7   480.0   524.0   580.8   658.6   796.3  2543.2  9161.0 31506.6  89843.7    89671
read      409.9   548.0    68.9   135.4   163.0   344.8   424.4   473.3   514.6   568.6   641.2   767.2  1683.3  5939.8 29352.3  97864.3    97946
read      412.5   620.6    74.4   127.7   150.9   332.9   417.8   469.7   511.9   566.7   640.3   769.5  2315.1  7036.4 28993.5  84060.6    84020
read      484.5   481.1    68.9   121.6   141.5   335.3   500.1   647.0   799.5   931.1  1053.7  1202.0  1537.1  4835.3 14853.9  29324.4    29322
read      427.2   577.7    68.9   131.4   157.1   342.9   425.7   478.9   524.2   582.5   664.5   826.7  2259.1  6049.9 25313.7  89584.5    89526
read      494.1   614.6    68.9   121.7   141.5   320.7   447.3   557.1   692.4   987.7  1201.0  1410.0  1824.7  5428.8 21199.7  38989.6    39042
read      488.5   563.4    68.9   118.1   136.9   309.8   412.8   496.8   578.8   787.0  1353.9  1673.4  2108.5  3789.5 16158.0  46558.6    46508
read      513.1   776.8    74.4   122.1   143.3   355.0   528.8   679.7   800.1   903.9  1010.8  1159.5  1854.1 11261.4 31451.8  24689.5    24870
read      490.3   638.5    68.9   121.7   143.0   348.0   521.1   665.5   781.4   883.5   986.6  1124.7  1522.2  7992.3 30529.8  24867.9    24856
read      486.6   702.4    68.9   128.1   152.2   341.8   435.4   502.9   562.0   638.6   792.5  1566.5  2732.7  6964.6 30440.1  71634.4    71604
read      444.1   697.9    68.9   130.0   154.8   344.3   429.7   486.4   533.9   595.8   684.2   874.7  2561.2  7887.1 30778.8  82091.7    82093
read      514.9   695.0    68.9   122.3   142.3   328.9   455.7   569.3   704.3  1017.6  1242.7  1467.4  1915.6  9730.5 26022.6  38408.0    38516
read      523.0   749.1    68.9   121.9   142.3   338.0   497.0   643.2   833.4  1001.2  1148.9  1330.8  1854.6 10384.2 31060.1  32915.9    32927
read      510.7   713.6    68.9   128.7   152.2   339.7   443.1   516.0   582.9   682.9  1020.2  1717.6  2634.9  7702.3 28157.9  64895.9    64951
read      434.5   699.0    68.9   128.8   152.7   337.6   423.4   477.7   523.6   582.0   663.4   838.9  2528.6  7516.2 31246.2  82542.3    82585
read      494.4   625.4    68.9   117.6   136.5   306.9   407.5   482.9   550.8   680.6  1376.1  1830.3  2350.2  4771.9 17402.4  53431.5    53501
read      515.6   634.7    68.9   123.0   143.3   333.2   469.4   587.1   738.3  1021.7  1239.6  1468.8  1921.7  6029.4 21631.4  38152.0    38118
read      433.5   687.2    68.9   131.0   156.1   342.4   426.2   479.9   524.7   583.7   665.8   828.4  2374.5  7906.5 31367.3  86178.0    86061
read      494.4   555.8    68.9   122.1   141.9   328.2   466.7   583.5   733.3   977.6  1161.9  1360.1  1730.8  5401.0 16211.8  35145.5    35288
read      502.7   622.3    68.9   122.4   143.5   348.6   520.8   669.6   807.3   926.3  1046.6  1193.4  1641.4  6377.8 29844.8  26726.9    26716
read      426.9   613.9    68.9   127.3   150.6   333.7   419.1   472.6   518.5   577.4   659.0   843.6  2527.9  5938.9 30160.1  81784.3    81992
read      487.4   631.9    68.9   117.3   136.0   307.3   407.8   486.8   561.8   724.8  1329.4  1692.3  2157.5  5106.4 21421.4  48677.9    48525
read      429.8   573.9    68.9   134.2   161.9   349.6   431.9   485.4   529.7   587.3   669.1   826.0  2157.3  6304.6 25620.7  93207.1    93262
read      499.4   611.0    68.9   121.8   141.6   331.8   481.0   617.2   796.8   988.5  1142.2  1319.4  1677.5  5946.6 28133.9  34321.6    34306
