ubuntu@client-measure-gzb1:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.206 -a 10.156.15.205 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (43932, 43623, 73054, 44286, 5259, 94419, 92351, 9177, 8942, 48040, 28517, 46572, 56940, 60508, 78399, 90882, 19490, 48113, 19791, 70043, 75178, 17027, 78035, 59568, 56655, 25360, 91196, 71342, 49426, 37329, 40967, 88114, 63933, 70427, 67102, 46070, 66909, 28301, 29563, 44040, 65045, 57820, 42878, 97069, 73920, 61867, 27591, 59742, 46096, 25502, 10505, 90839, 63800, 26969, 54154, 75004, 29519, 77727, 99771, 83743, 29494, 34472, 88177, 67122, 87955, 52813, 65459, 72106, 61280, 50243, 82484, 64777, 99294, 36022, 10125, 70040, 19494, 17360, 74408, 81701, 11891, 18479, 70451, 84879, 31648, 29190, 54829, 30017, 80488, 57133, 86549, 67239, 62299, 73441, 88323, 55250, 70545, 48776, 38150, 66712, 46882, 40673, 90044, 93469, 83353, 38346, 25960, 17363, 28919, 58805, 62854, 95009, 35696, 45643, 25588, 28793, 30522, 17990, 15966, 12795, 99586, 98562, 88671, 14954, 11676, 23016, 29243, 82864, 83607, 31445, 37337, 80420, 41028, 76552, 26531, 13008, 71294, 92192, 11410, 18756, 68280, 85441, 71143, 22680, 79306, 43643, 43318, 87227, 68654, 6744, 58676, 73085, 77222, 64012, 79515, 29783, 40666, 65531, 56981, 83402, 93239, 25415, 64903, 33516, 85920, 52948, 44078, 23922, 46817, 85466, 17293, 85319, 17128, 58529, 69184, 77573, 77541, 22592, 29605, 96651)
Average QPS expected = 54385
Timestamp start: 1621277880388
Timestamp end: 1621279680788

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      480.6   675.2    68.9   115.2   134.1   290.6   394.0   468.2   532.6   636.8  1305.1  1802.6  2314.0  6806.9 21143.6  54653.8    54829
read      488.0   555.6    68.9   119.5   139.4   322.5   474.9   630.8   799.7   954.4  1081.0  1238.8  1589.8  6505.4 13788.7  29897.5    30017
read      451.5   712.3    68.9   129.9   154.6   337.5   430.1   490.7   540.0   603.7   697.9  1029.1  2496.0  8495.0 31159.2  80561.3    80488
read      486.2   668.2    68.9   119.6   139.7   304.7   411.4   488.8   559.9   678.4  1173.0  1736.3  2365.3  6317.9 20854.3  57031.9    57133
read      456.0   703.6    68.9   134.1   160.6   346.5   437.0   496.2   543.8   606.4   697.5   950.3  2620.6  8257.0 30932.4  86537.2    86549
read      440.0   618.8    68.9   123.1   145.1   320.0   417.1   478.6   527.3   591.4   696.1  1246.3  2379.7  6506.9 25798.7  67136.7    67239
read      484.9   764.9    68.9   120.4   142.2   322.5   428.3   498.3   559.2   649.3   853.8  1632.8  2483.9  8370.1 30885.5  62252.6    62299
read      428.7   698.2    68.9   122.9   145.3   327.9   420.0   476.3   522.1   579.7   661.0   835.3  2574.3  7792.2 31436.3  73450.2    73441
read      417.6   648.1    68.9   127.5   152.2   336.6   423.9   476.7   519.4   574.9   649.0   790.7  2155.3  7214.0 30476.9  88138.3    88323
read      472.8   639.4    68.9   112.1   130.0   289.1   392.6   465.0   529.6   635.0  1263.5  1793.0  2296.1  5612.7 17080.0  55179.3    55250
read      424.4   633.9    68.9   122.1   143.9   326.2   420.5   477.6   523.6   582.5   666.7   852.9  2349.6  7141.8 30055.3  70401.8    70545
read      470.7   576.9    68.9   111.9   129.1   292.5   395.8   470.7   541.1   662.0  1341.5  1706.5  2130.8  4553.8 13449.1  48742.9    48776
