./mcperf -s 10.156.15.226 --loadonly && ./mcperf -s 10.156.15.226 -a 10.156.15.227 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 \
> --qps_interval 5 --qps_min 5000 --qps_max 100000 \
> --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1621944135233
Timestamp end: 1621945935951

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      590.8   825.7    74.4   131.9   154.7   395.0   541.2   658.3   771.7  1022.7  1362.5  1679.6  2538.5  7365.6 31733.9  39651.0    39560
read      458.3   883.2    80.4   143.8   168.1   369.3   454.4   507.9   546.6   594.6   664.9   783.4  2591.4 12292.1 32070.6  10025.4    10016
read      663.3  1270.3    74.4   142.8   172.8   423.9   540.7   624.9   705.8   845.9  1309.4  1906.4  4854.7 17039.5 36230.4  55209.0    55224
read      477.5   878.8    74.4   131.7   151.8   379.0   505.5   571.9   620.9   681.5   769.0   940.8  1686.1 10983.0 31853.5  20022.0    19982
read      640.7  1212.3    74.4   137.8   163.2   405.4   536.6   629.9   716.7   879.1  1348.1  1870.6  4521.3 16076.9 35741.4  48177.4    48114
read      649.5  1160.4    80.4   135.6   158.4   405.6   557.1   681.0   807.9  1091.4  1422.7  1729.2  4510.6 15548.6 36579.3  36349.4    36283
read      498.3   985.7    80.4   128.5   147.3   366.7   496.4   566.3   617.4   682.5   781.0  1018.3  3370.5 12451.3 32231.6  23232.4    23315
read      513.8  1518.3    86.8   136.9   160.8   362.1   445.0   501.2   540.3   590.7   666.9   814.0  3485.8 30719.0 36339.0  11094.2    11150
read      560.3   627.3    74.4   204.7   267.8   493.0   557.1   605.8   658.3   758.6   897.8  1038.4  1385.2  7656.4 30565.7  98647.8    98724
read      640.7  1223.5    74.4   139.5   167.4   402.9   522.6   607.4   689.9   844.2  1320.0  1869.2  4760.3 14630.2 35495.9  56737.6    56880
read      460.4   946.7    80.4   130.8   151.9   366.6   459.5   515.2   552.6   599.8   674.3   824.7  2818.3 12721.9 36711.6  13486.4    13467
read      668.3   677.8    80.4   419.7   449.8   547.1   595.6   650.8   779.0   947.7  1028.5  1119.0  1620.5  8667.6 30765.2  99171.8    99368
read      590.8  1125.1    74.4   131.1   153.7   383.3   503.8   594.8   679.8   825.9  1240.3  1695.3  3814.1 12802.0 36518.6  46269.2    46206
read      648.2  1481.5    74.4   148.9   190.3   428.2   519.5   585.3   649.0   742.2   883.1  1528.0  5195.2 30228.7 37128.7  71588.6    71651
read      468.2   840.2    80.4   125.0   144.1   359.6   483.6   550.7   599.0   661.8   755.3   973.3  2503.9  9885.5 31869.7  22671.0    22741
read      610.3  1128.0    74.4   136.1   161.8   386.1   505.7   594.2   684.6   848.0  1299.7  1790.9  4424.7 13392.3 35207.8  56664.2    56654
read      553.3   486.0    74.4   214.0   281.6   500.3   561.6   605.7   657.5   762.6   901.0  1036.5  1282.6  5092.3 22834.5  99631.4    99570
read      470.6   677.6    80.4   126.3   146.6   366.9   493.9   566.5   621.4   691.4   809.1  1060.2  2028.6  6638.8 30940.4  23037.4    23047
read      634.4  1336.3    68.9   145.0   182.9   426.8   522.3   589.6   656.9   752.9   908.8  1588.4  5037.2 21782.7 36655.1  69944.2    70008
read      601.0  1031.1    74.4   131.0   153.4   384.6   514.7   621.0   724.3   955.3  1361.5  1713.4  3225.8 12083.7 32461.7  43010.6    42943
read      630.3  1193.7    74.4   133.4   157.3   389.1   520.1   627.7   739.0   991.6  1415.9  1795.4  4202.1 14108.2 36819.8  46687.0    46704
read      648.5  1482.2    80.4   154.1   198.2   444.5   530.7   589.4   647.3   738.0   875.8  1214.3  5617.9 30179.1 37036.2  75793.2    75970
