./mcperf -s 10.156.15.226 --loadonly && ./mcperf -s 10.156.15.226 -a 10.156.15.227 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1621941720857
Timestamp end: 1621943521419

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      497.8   748.8    74.4   143.0   172.4   411.9   508.8   567.7   616.9   682.2   779.9   961.8  2316.1  8573.3 31867.8  75065.6    75020
read      669.2  1716.9    80.4   142.8   170.9   442.4   574.7   661.3   728.2   801.1   902.6  1088.8  5540.2 31171.1 37520.5  12438.6    12441
read      601.2  1197.9    74.4   138.6   165.9   410.3   518.8   589.9   650.7   739.6   915.8  1653.9  4466.1 14426.7 32482.6  56320.4    56208
read      497.2  1061.1    74.4   133.7   156.1   388.3   490.1   545.9   590.6   649.5   747.1   960.5  2823.4 14477.3 32314.2  17496.0    17446
read      590.6   869.9    74.4   172.7   226.8   495.3   585.4   644.8   697.8   783.0   919.9  1127.1  2312.6 10194.5 32123.8  86909.2    86943
read      597.2  1069.1    68.9   137.0   161.3   398.9   514.9   603.3   683.8   810.0  1197.7  1756.7  3206.5 12839.1 35612.7  49074.8    49138
read      574.3   954.8    68.9   136.8   162.2   409.3   526.0   607.8   679.6   782.2  1016.5  1665.5  2698.3 11962.1 32451.0  49952.2    49839
read      610.1  1062.9    74.4   137.9   165.4   425.0   542.2   626.6   698.9   807.3  1099.7  1771.1  3247.2 12380.1 32691.0  47743.6    47752
read      636.5   984.2    74.4   135.5   159.0   427.6   610.5   781.7   975.5  1141.6  1302.2  1524.7  2882.7  9700.2 35754.5  27292.4    27181
read      457.1  1351.4    93.8   160.6   185.2   333.8   400.2   434.7   461.9   495.0   540.9   632.8  3275.9 30767.0 37318.5   6155.2     6170
read      470.8  1083.3    86.8   158.0   184.9   362.1   439.4   483.8   517.3   556.9   614.5   737.3  3048.7 12068.5 32221.6   7285.6     7187
read      718.0  1016.6    86.8   410.1   440.9   551.9   640.7   736.8   841.2   946.7  1031.8  1163.5  2580.8 11497.3 32381.6  99210.4    99387
read      738.0  1125.7   173.5   435.6   461.1   577.4   641.8   698.8   782.0   954.4  1059.0  1190.7  2450.9 16310.1 33586.0  91919.2    91970
read      530.1   486.9    74.4   158.1   206.2   481.7   572.2   624.3   667.6   732.6   860.8  1062.4  1486.0  5645.5 16569.8  79698.0    79658
read      654.2  1322.7    74.4   144.6   175.5   420.7   533.6   621.2   702.5   827.1  1179.4  1824.3  4763.6 24033.5 36895.1  59267.0    59230
read      601.3  1126.2    74.4   159.9   205.3   469.0   563.3   628.8   683.6   758.0   870.4  1089.8  4086.3 12926.0 37227.2  78149.0    78081
read      737.0  1683.0    74.4   154.7   196.0   473.3   584.5   656.2   723.0   829.1  1032.8  1703.1  6695.1 30755.1 38982.4  64144.0    64242
read      597.6   931.6    74.4   132.8   154.4   392.8   525.7   641.3   767.2  1072.8  1379.8  1675.3  2602.4 10809.1 31967.9  37858.2    37702
read      608.7   970.6    80.4   133.5   156.3   397.2   529.8   645.0   777.2  1075.0  1406.9  1734.3  2767.3  8658.9 32326.9  40812.6    40686
read      551.1   915.3    80.4   129.6   150.7   390.6   521.3   607.8   681.8   803.1  1059.5  1388.3  3287.7  9380.2 32142.3  30463.8    30376
read      507.5   800.7    74.4   127.1   146.3   367.2   491.9   579.4   649.1   757.6  1001.8  1376.4  2091.0  7217.0 32252.5  38316.4    38416
read      677.7  1404.6    68.9   150.0   187.2   443.5   544.5   624.2   701.7   818.5  1075.4  1789.6  5032.2 29028.8 37194.6  65643.0    65892
