./mcperf -s 10.156.15.221 --loadonly && ./mcperf -s 10.156.15.221 -a 10.156.15.223 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1621789363970
Timestamp end: 1621791164376

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      363.7   497.7    63.8   102.7   117.6   275.2   360.2   418.7   467.3   532.4   661.8   899.5  1506.4  4863.9 21757.0  27230.8    27181
read      339.3   744.6    68.9   121.7   153.4   267.1   321.3   357.5   383.6   414.7   456.8   529.8  2037.7  7621.3 36209.2   6146.0     6170
read      347.7   648.0    74.4   120.7   149.7   272.2   334.3   375.2   407.0   445.9   496.8   586.1  1978.7  6980.2 30503.7   7193.4     7187
read      566.5  1170.5    63.8   165.4   220.1   396.3   456.0   503.7   570.9   670.3   771.6   927.2  4827.7 12854.7 33607.8  99254.2    99387
read      600.4  1345.0    63.8   153.4   205.5   383.5   447.2   500.6   570.4   669.6   781.8  1444.7  5895.5 17331.9 35324.9  91907.9    91970
read      652.2  1456.6    63.8   141.8   183.5   360.3   438.4   518.8   601.4   700.9  1111.0  1869.9  6265.6 23826.3 36528.4  79580.6    79658
read      533.2   795.3    63.8   121.8   145.0   326.3   422.0   498.8   584.1   788.5  1313.8  1756.7  3088.7  8057.3 30438.5  59300.0    59230
read      653.6  1361.0    63.8   144.2   185.2   364.9   452.2   539.3   625.0   739.0  1388.5  1888.5  5707.0 15841.8 36379.5  78303.8    78081
read      503.0   793.8    63.8   114.9   136.4   304.5   393.1   461.3   535.4   692.5  1230.0  1702.2  3069.9  8192.5 30725.7  64311.4    64242
read      389.9   685.0    63.8   103.1   118.8   282.1   366.0   419.6   464.8   522.7   615.4   954.7  3009.1  6729.9 30781.4  37596.0    37702
read      440.4   922.1    63.8   104.6   121.3   287.4   372.4   429.0   477.2   540.2   648.7  1121.8  3221.3 10554.4 32113.0  40678.7    40686
read      400.7   600.0    63.8   104.3   120.1   290.0   378.5   440.9   492.2   562.1   723.3  1025.4  2895.1  6114.7 29021.6  30450.9    30376
read      417.9   811.3    63.8   104.3   120.2   289.3   377.2   432.9   480.9   542.9   641.3  1027.1  3120.4  9251.7 31398.5  38362.9    38416
read      566.3  1123.3    63.8   117.6   142.6   326.1   411.8   479.6   550.3   672.6  1122.6  1873.2  4148.5 12468.3 32359.2  65893.7    65892
read      423.1   749.7    63.8   103.2   119.4   285.0   370.5   427.5   474.7   538.1   649.6  1093.1  3153.7  7334.4 30750.6  39448.0    39560
read      353.6   714.2    74.4   117.4   139.9   279.5   339.8   379.1   412.8   460.4   528.1   636.1  1675.9  8246.8 31111.9  10034.7    10016
read      514.1   947.4    63.8   110.3   130.3   303.2   392.3   457.2   520.2   623.9  1005.0  1685.4  3415.5  8389.9 32116.1  55164.8    55224
read      375.0   624.6    63.8   104.9   120.9   279.8   367.4   426.3   475.5   550.4   667.8   828.1  1960.7  6744.0 30161.8  19922.4    19982
read      491.4   918.0    63.8   107.2   125.6   294.9   385.5   450.5   509.9   608.2   970.3  1517.1  3220.6  8390.4 31656.7  48087.0    48114
read      424.9   758.4    63.8   103.4   119.6   284.0   371.5   433.2   486.3   558.3   760.4  1140.8  3054.4  7447.0 31165.3  36383.1    36283
read      410.9   841.0    63.8   103.4   119.4   283.6   375.8   435.0   479.9   549.1   706.7   920.6  2924.3 10306.7 32176.5  23329.9    23315
read      370.9   733.2    68.9   110.4   131.9   290.2   368.9   423.6   465.7   515.7   574.5   659.0  1921.0  7712.9 32148.6  11182.8    11150
read      397.3   561.0    63.8   121.5   149.3   330.9   400.5   443.5   480.2   535.4   616.6   743.7  1982.9  7261.2 25869.0  98756.8    98724
read      571.1  1181.9    63.8   113.1   135.7   318.6   407.7   482.1   557.1   715.1  1318.2  1846.0  4044.3 15185.1 35373.9  56913.9    56880
read      404.2   881.0    68.9   107.1   127.0   282.6   361.2   410.4   455.5   517.8   598.4   734.6  2965.5 11579.9 31956.5  13541.4    13467
read      393.6   566.5    63.8   120.8   148.4   329.0   399.5   442.6   479.0   533.3   616.5   746.3  1818.3  6641.7 24501.4  99510.4    99368
read      688.8  1499.3    63.8   113.7   137.8   342.6   478.7   623.3   806.0  1061.6  1410.9  2391.7  5652.5 28688.1 37176.7  46246.1    46206
read      601.4  1178.2    63.8   126.0   155.3   338.6   422.8   498.4   581.9   709.1  1321.5  1995.7  4665.1 12716.2 35145.4  71677.6    71651
read      364.4   632.2    63.8   102.5   118.1   270.0   348.8   404.5   447.7   509.1   622.2   809.1  2276.3  7471.5 30668.8  22862.4    22741
read      519.3   967.5    63.8   110.5   131.2   305.4   392.8   455.5   516.8   632.5  1132.0  1752.8  3396.3 10578.7 32053.1  56685.5    56654
