ubuntu@client-measure-s921:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.3 -a 10.156.0.2 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (28975, 38481, 23638, 36454, 55424, 54016, 37812, 75728, 38526, 5380, 28098, 34711, 22898, 42210, 78967, 45502, 17600, 8533, 9923, 98338, 26615, 91059, 58807, 5962, 34581, 18368, 92050, 80981, 67742, 69753, 41519, 51609, 59200, 56785, 26776, 52732, 24193, 43644, 58406, 7879, 44257, 94953, 50390, 84467, 42008, 18679, 11365, 9665, 42961, 65249, 52117, 39440, 78371, 89669, 61416, 53619, 16604, 87404, 8488, 23150, 95653, 30112, 57057, 31998, 31527, 89270, 17782, 35727, 99420, 72244, 95743, 15889, 43104, 92225, 80025, 49884, 50125, 10326, 36425, 35339, 30186, 64761, 29062, 84576, 69600, 26008, 57626, 97817, 6977, 80881, 97335, 77101, 23507, 11815, 76008, 94950, 85308, 17945, 20947, 20977, 63311, 75142, 69326, 90269, 88042, 90019, 60663, 36804, 48060, 71972, 84229, 30181, 79468, 13828, 76448, 69248, 13442, 51982, 51337, 41428, 56488, 69792, 25812, 86944, 64959, 24142, 49124, 93575, 71581, 82678, 96376, 16402, 21669, 7998, 56582, 28344, 80423, 96815, 78184, 79364, 70210, 20019, 98827, 74443, 5643, 92102, 98608, 13557, 95982, 47764, 31892, 54676, 25104, 68273, 61800, 50073, 76828, 90303, 81404, 54772, 9768, 60566, 9700, 51454, 10429, 55213, 18567, 22271, 51997, 21622, 68864, 20482, 95889, 9430, 82230, 69827, 50147, 96315, 37901, 46815)
Average QPS expected = 52009
Timestamp start: 1622057525094
Timestamp end: 1622059325557

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      400.5   617.2    68.9   108.9   124.5   287.2   388.1   457.4   520.1   614.9   748.9   943.1  2173.4  7053.3 29868.9  23551.7    23507
read      434.9  1094.3    68.9   115.0   135.8   293.7   382.2   446.4   498.5   560.3   642.5   799.5  3505.9 14878.1 32467.8  11819.2    11815
read      524.8  1266.6    63.8   118.5   145.8   338.6   419.1   475.9   526.8   594.6   696.0  1367.5  4463.1 17276.4 36206.6  75935.0    76008
read      502.8  1116.7    63.8   130.5   166.8   363.5   434.1   486.2   535.8   609.8   714.4   912.0  3419.0 12822.6 35426.6  95088.7    94950
read      532.7  1405.8    63.8   125.5   158.3   359.8   433.3   482.6   528.6   596.0   694.7   878.1  4785.3 27410.6 37235.7  85176.0    85308
read      356.8   729.5    63.8   103.9   118.1   264.2   342.4   395.3   439.6   505.0   592.5   725.8  1850.5  7908.8 31794.5  17995.5    17945
read      351.8   656.9    63.8   104.7   118.8   267.4   350.0   402.4   444.7   504.2   602.0   759.5  1402.7  5109.4 35707.0  20866.3    20947
read      365.9   726.5    63.8   105.5   119.9   271.4   355.0   408.7   451.5   509.4   605.6   768.9  2014.7  8424.7 32168.7  20984.2    20977
read      498.0  1126.2    63.8   113.5   137.2   320.5   401.7   457.5   505.8   570.2   678.0  1424.5  3987.9 12664.7 32509.7  63438.8    63311
read      511.4  1150.8    63.8   119.3   146.6   331.7   411.6   468.3   520.1   587.9   690.8  1399.5  4169.2 12744.7 32489.0  75052.0    75142
read      497.5  1054.9    63.8   117.3   143.5   332.9   415.4   471.8   522.8   589.2   693.9  1419.6  3783.9 12646.2 32250.8  69493.7    69326
read      517.0  1152.2    63.8   129.4   164.6   361.4   433.4   487.0   541.6   622.7   729.7  1076.4  2978.9 13040.7 36140.3  90317.0    90269
